  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T24                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.22500000E+02    -0.11023687E+01     0.12466554E+00     0.13000000E+02    -0.23031974E-01     0.99816704E+00     0.36719870E-01     0.12266693E+00      88     0.64354502E-01
-0.21000000E+02    -0.10428278E+01     0.11195448E+00     0.13000000E+02    -0.34068730E-01     0.99780071E+00     0.38568694E-01     0.10986728E+00      89     0.58118239E-01
-0.20500000E+02    -0.98605525E+00     0.11236892E+00     0.13000000E+02    -0.39827626E-01     0.99754339E+00     0.39551143E-01     0.11032276E+00      89     0.58118239E-01
-0.19500000E+02    -0.97869927E+00     0.99698015E-01     0.13000000E+02    -0.44093821E-01     0.99737459E+00     0.40738039E-01     0.97551309E-01      90     0.52246086E-01
-0.19000002E+02    -0.93112791E+00     0.99680141E-01     0.13000000E+02    -0.48240457E-01     0.99715215E+00     0.41333552E-01     0.97545549E-01      91     0.46763554E-01
-0.18500002E+02    -0.90841597E+00     0.96768029E-01     0.13000000E+02    -0.51125523E-01     0.99695134E+00     0.42276431E-01     0.94614439E-01      91     0.46763554E-01
-0.18000000E+02    -0.88744581E+00     0.93562268E-01     0.13000000E+02    -0.54329608E-01     0.99669099E+00     0.43400310E-01     0.91392465E-01      92     0.41686684E-01
-0.17500000E+02    -0.86666375E+00     0.90332180E-01     0.13000000E+02    -0.57501752E-01     0.99640685E+00     0.44217750E-01     0.88139378E-01      92     0.41686684E-01
-0.17000002E+02    -0.83571064E+00     0.87881096E-01     0.13000000E+02    -0.60856696E-01     0.99585116E+00     0.45096323E-01     0.85677318E-01      93     0.37020490E-01
-0.16500000E+02    -0.81126946E+00     0.85045263E-01     0.13000000E+02    -0.63905343E-01     0.99458259E+00     0.45771420E-01     0.82810827E-01      93     0.37020490E-01
-0.16000002E+02    -0.78798842E+00     0.83084054E-01     0.13000000E+02    -0.65204501E-01     0.98982966E+00     0.47163870E-01     0.80844074E-01      93     0.37020490E-01
-0.15500001E+02    -0.77346450E+00     0.79697847E-01     0.13000000E+02    -0.64926438E-01     0.65161234E+00     0.48108049E-01     0.76356784E-01      94     0.32759186E-01
-0.15000001E+02    -0.74853402E+00     0.77677816E-01     0.13000000E+02    -0.66285737E-01     0.60145527E+00     0.49130321E-01     0.74193202E-01      94     0.32759186E-01
-0.14500000E+02    -0.72504604E+00     0.75306945E-01     0.13000000E+02    -0.67831025E-01     0.56144774E+00     0.49927872E-01     0.71693741E-01      95     0.28887654E-01
-0.14000001E+02    -0.70315003E+00     0.72811276E-01     0.13000000E+02    -0.69398038E-01     0.53904843E+00     0.51115498E-01     0.69123074E-01      95     0.28887654E-01
-0.13500001E+02    -0.67784667E+00     0.70688002E-01     0.13000000E+02    -0.70589371E-01     0.51588285E+00     0.52727956E-01     0.66942684E-01      96     0.25384178E-01
-0.13000001E+02    -0.65586466E+00     0.67808792E-01     0.13000000E+02    -0.72095513E-01     0.50127369E+00     0.53902477E-01     0.64010292E-01      96     0.25384178E-01
-0.12500001E+02    -0.62731969E+00     0.65502279E-01     0.13000000E+02    -0.73153399E-01     0.48494616E+00     0.54996300E-01     0.61647478E-01      97     0.22222305E-01
-0.12000000E+02    -0.60506839E+00     0.62287979E-01     0.13000000E+02    -0.74517317E-01     0.47384179E+00     0.56736957E-01     0.58393478E-01      98     0.19374071E-01
-0.11500001E+02    -0.58375633E+00     0.58752015E-01     0.13000000E+02    -0.75847663E-01     0.46396032E+00     0.58247861E-01     0.54821435E-01      98     0.19374071E-01
-0.11000001E+02    -0.55633330E+00     0.55770036E-01     0.13000000E+02    -0.76820634E-01     0.45388478E+00     0.59769515E-01     0.51807620E-01      99     0.16811348E-01
-0.10500001E+02    -0.53279197E+00     0.52038882E-01     0.13000000E+02    -0.78015208E-01     0.44342187E+00     0.61344992E-01     0.48029613E-01      99     0.16811348E-01
-0.10000001E+02    -0.51218277E+00     0.47821052E-01     0.13000000E+02    -0.79191484E-01     0.43452483E+00     0.63265122E-01     0.43779176E-01     100     0.14507390E-01
-0.95000010E+01    -0.49199840E+00     0.43333326E-01     0.13000000E+02    -0.80382273E-01     0.42739916E+00     0.65158643E-01     0.39260555E-01     100     0.14507390E-01
-0.90000000E+01    -0.47140092E+00     0.38794227E-01     0.13000000E+02    -0.81491895E-01     0.42064950E+00     0.66862091E-01     0.34682408E-01     101     0.12437641E-01
-0.85000019E+01    -0.45481926E+00     0.33729907E-01     0.13000000E+02    -0.82597263E-01     0.41431487E+00     0.69287747E-01     0.29589072E-01     102     0.10580092E-01
-0.80000010E+01    -0.44345221E+00     0.28084528E-01     0.13000000E+02    -0.83669670E-01     0.40781480E+00     0.71421772E-01     0.23908222E-01     102     0.10580092E-01
-0.75000005E+01    -0.45918629E+00     0.21395648E-01     0.13000000E+02    -0.85079335E-01     0.40289536E+00     0.72245345E-01     0.17142564E-01     102     0.10580092E-01
-0.70000014E+01    -0.40245187E+00     0.16254714E-01     0.13000000E+02    -0.10135928E+00     0.39494044E+00     0.76524086E-01     0.11880908E-01     103     0.89153098E-02
-0.65000010E+01    -0.30796868E+00     0.12262539E-01     0.13000000E+02    -0.11943019E+00     0.38768625E+00     0.82714170E-01     0.77762883E-02     105     0.60997931E-02
-0.60000000E+01    -0.20489857E+00     0.89355186E-02     0.13000000E+02    -0.13634275E+00     0.37872893E+00     0.90619802E-01     0.42963526E-02     106     0.49227113E-02
-0.55000014E+01    -0.12839676E+00     0.78168716E-02     0.13000000E+02    -0.14242771E+00     0.37360862E+00     0.10142968E+00     0.31394861E-02     107     0.38855695E-02
-0.50000010E+01    -0.59751183E-01     0.73555247E-02     0.13000000E+02    -0.14550696E+00     0.36674321E+00     0.11521032E+00     0.26902356E-02     108     0.29804131E-02
-0.45000000E+01     0.96326414E-02     0.68173325E-02     0.13000000E+02    -0.14878300E+00     0.36002287E+00     0.14513457E+00     0.22120797E-02     109     0.22007464E-02
