  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T21                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     12.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.22000000E+02    -0.10351434E+01     0.88139534E-01     0.12000000E+02    -0.70088871E-01     0.75638360E+00     0.91078896E-02     0.85513026E-01      96     0.83475739E-01
-0.21000000E+02    -0.10590606E+01     0.69196448E-01     0.12000000E+02    -0.85383832E-01     0.70710570E+00     0.93351388E-02     0.66177920E-01      97     0.75851202E-01
-0.20500000E+02    -0.10584273E+01     0.64098425E-01     0.12000000E+02    -0.90092592E-01     0.68984735E+00     0.94905971E-02     0.60946591E-01      97     0.75851202E-01
-0.20000002E+02    -0.10505630E+01     0.60120065E-01     0.12000000E+02    -0.93634374E-01     0.67169136E+00     0.96109379E-02     0.56846041E-01      97     0.75851202E-01
-0.19500000E+02    -0.10415457E+01     0.56229886E-01     0.12000000E+02    -0.96826248E-01     0.65926939E+00     0.97038336E-02     0.52854601E-01      97     0.75851202E-01
-0.19000002E+02    -0.10266551E+01     0.52988630E-01     0.12000000E+02    -0.99281333E-01     0.64787400E+00     0.97534126E-02     0.49525112E-01      98     0.68454914E-01
-0.18500002E+02    -0.10157285E+01     0.49559575E-01     0.12000000E+02    -0.10164198E+00     0.63591599E+00     0.10137754E-01     0.46002939E-01      98     0.68454914E-01
-0.18000000E+02    -0.10017828E+01     0.46421297E-01     0.12000000E+02    -0.10367005E+00     0.62668157E+00     0.10426160E-01     0.42788114E-01      98     0.68454914E-01
-0.17500000E+02    -0.98590481E+00     0.43541096E-01     0.12000000E+02    -0.10541706E+00     0.61643535E+00     0.10736531E-01     0.39835628E-01      99     0.61320473E-01
-0.17000002E+02    -0.96695369E+00     0.40959030E-01     0.12000000E+02    -0.10687335E+00     0.60821998E+00     0.11000364E-01     0.37192203E-01      99     0.61320473E-01
-0.16500000E+02    -0.94536567E+00     0.38602859E-01     0.12000000E+02    -0.10810922E+00     0.60097903E+00     0.11256965E-01     0.34783497E-01      99     0.61320473E-01
-0.16000002E+02    -0.92168862E+00     0.36418542E-01     0.12000000E+02    -0.10917718E+00     0.59249598E+00     0.11534126E-01     0.32545138E-01     100     0.54487012E-01
-0.15500001E+02    -0.89558345E+00     0.34395766E-01     0.12000000E+02    -0.11013430E+00     0.58550918E+00     0.11744964E-01     0.30472720E-01     100     0.54487012E-01
-0.15000001E+02    -0.87030828E+00     0.32353260E-01     0.12000000E+02    -0.11100751E+00     0.57920188E+00     0.12191538E-01     0.28381905E-01     100     0.54487012E-01
-0.14500000E+02    -0.84521109E+00     0.30349258E-01     0.12000000E+02    -0.11179677E+00     0.57195169E+00     0.12672608E-01     0.26336340E-01     101     0.47999002E-01
-0.14000001E+02    -0.81934565E+00     0.28382335E-01     0.12000000E+02    -0.11253910E+00     0.56573683E+00     0.13071654E-01     0.24331717E-01     101     0.47999002E-01
-0.13500001E+02    -0.79229772E+00     0.26461257E-01     0.12000000E+02    -0.11328891E+00     0.56045091E+00     0.13499857E-01     0.22379253E-01     102     0.41903831E-01
-0.13000001E+02    -0.76322120E+00     0.24568157E-01     0.12000000E+02    -0.11414942E+00     0.55377388E+00     0.13853255E-01     0.20447630E-01     102     0.41903831E-01
-0.12500001E+02    -0.73092055E+00     0.22698902E-01     0.12000000E+02    -0.11523161E+00     0.54858398E+00     0.14243809E-01     0.18540751E-01     102     0.41903831E-01
-0.12000000E+02    -0.69808722E+00     0.20666094E-01     0.12000000E+02    -0.11691286E+00     0.54242170E+00     0.14968429E-01     0.16474219E-01     103     0.36247686E-01
-0.11500001E+02    -0.64478219E+00     0.18811982E-01     0.12000000E+02    -0.12156336E+00     0.53704011E+00     0.15868887E-01     0.14594324E-01     103     0.36247686E-01
-0.11000001E+02    -0.58342844E+00     0.17211961E-01     0.12000000E+02    -0.12674847E+00     0.53189522E+00     0.16566094E-01     0.12967545E-01     104     0.31069152E-01
-0.10500001E+02    -0.51693046E+00     0.15676793E-01     0.12000000E+02    -0.13263009E+00     0.52560753E+00     0.17618395E-01     0.11394979E-01     104     0.31069152E-01
-0.10000001E+02    -0.44578862E+00     0.14198147E-01     0.12000000E+02    -0.13909900E+00     0.52093649E+00     0.18796146E-01     0.98997168E-02     105     0.26392410E-01
-0.95000010E+01    -0.37294260E+00     0.12922792E-01     0.12000000E+02    -0.14533053E+00     0.51483738E+00     0.20070164E-01     0.85852602E-02     106     0.22223158E-01
-0.90000000E+01    -0.29638863E+00     0.11613691E-01     0.12000000E+02    -0.15228303E+00     0.51054776E+00     0.21744832E-01     0.72578387E-02     106     0.22223158E-01
-0.85000019E+01    -0.22092235E+00     0.10558320E-01     0.12000000E+02    -0.15843299E+00     0.50557458E+00     0.23311608E-01     0.61621373E-02     107     0.18548056E-01
-0.80000010E+01    -0.14394854E+00     0.95168976E-02     0.12000000E+02    -0.16480130E+00     0.50068152E+00     0.25687406E-01     0.50940993E-02     108     0.15338226E-01
-0.75000005E+01    -0.69651507E-01     0.87155681E-02     0.12000000E+02    -0.17012888E+00     0.49608272E+00     0.27866891E-01     0.42442628E-02     108     0.15338226E-01
-0.70000014E+01    -0.89417945E-03     0.82629649E-02     0.12000000E+02    -0.17358226E+00     0.49143261E+00     0.30457772E-01     0.37835529E-02     109     0.12555218E-01
-0.65000010E+01     0.65634400E-01     0.79522803E-02     0.12000000E+02    -0.17630862E+00     0.48739135E+00     0.33426560E-01     0.34645605E-02     110     0.10156807E-01
-0.60000000E+01     0.13116941E+00     0.77068992E-02     0.12000000E+02    -0.17870161E+00     0.48328269E+00     0.36813375E-01     0.32164995E-02     111     0.81014242E-02
-0.55000014E+01     0.19625026E+00     0.74955253E-02     0.12000000E+02    -0.18095373E+00     0.47903785E+00     0.40347781E-01     0.30077845E-02     112     0.63508647E-02
-0.50000010E+01     0.26086381E+00     0.73203370E-02     0.12000000E+02    -0.18306978E+00     0.47474366E+00     0.45137461E-01     0.28353906E-02     112     0.63508647E-02
-0.45000000E+01     0.32512465E+00     0.71675726E-02     0.12000000E+02    -0.18506081E+00     0.47092292E+00     0.50441269E-01     0.26940983E-02     113     0.48715551E-02
-0.40000014E+01     0.38882974E+00     0.70583755E-02     0.12000000E+02    -0.18691190E+00     0.46719062E+00     0.56080628E-01     0.25873333E-02     114     0.36345050E-02
-0.35000007E+01     0.45247033E+00     0.69536027E-02     0.12000000E+02    -0.18873927E+00     0.46354339E+00     0.63339859E-01     0.24991003E-02     115     0.26149573E-02
-0.30000000E+01     0.51583862E+00     0.68704505E-02     0.12000000E+02    -0.19050606E+00     0.45967856E+00     0.72088793E-01     0.24337503E-02     116     0.17916226E-02
-0.25000012E+01     0.57894814E+00     0.68090744E-02     0.12000000E+02    -0.19222121E+00     0.45580029E+00     0.83026737E-01     0.23910305E-02     117     0.11454731E-02
-0.20000007E+01     0.64194465E+00     0.67522256E-02     0.12000000E+02    -0.19389893E+00     0.45212317E+00     0.95658436E-01     0.23641679E-02     118     0.65983500E-03
-0.15000000E+01     0.70504791E+00     0.66944743E-02     0.12000000E+02    -0.19564378E+00     0.44885528E+00     0.12041029E+00     0.23542857E-02     119     0.32014173E-03
-0.10000012E+01     0.76900011E+00     0.65906970E-02     0.12000000E+02    -0.19766049E+00     0.44505036E+00     0.17269400E+00     0.23518768E-02     120     0.10680849E-03
-0.50000060E+00     0.84135389E+00     0.60317391E-02     0.12000000E+02    -0.20221233E+00     0.44156876E+00     0.41569358E+00     0.23288564E-02     121     0.68437912E-05
 0.00000000E+00     0.90269113E+00     0.61189965E-02     0.12000000E+02    -0.20350316E+00     0.43827146E+00     0.43079838E+00     0.24293822E-02     122     0.29858100E-04
 0.49999887E+00     0.96372753E+00     0.62184758E-02     0.12000000E+02    -0.20472598E+00     0.43438247E+00     0.44264942E+00     0.25376973E-02     123     0.20689871E-03
 0.99999946E+00     0.10245459E+01     0.63250950E-02     0.12000000E+02    -0.20590638E+00     0.43143505E+00     0.45003080E+00     0.26497622E-02     124     0.56264474E-03
 0.14999983E+01     0.10847883E+01     0.64645037E-02     0.12000000E+02    -0.20698416E+00     0.42752865E+00     0.45563287E+00     0.27748300E-02     125     0.10895970E-02
 0.19999989E+01     0.11452489E+01     0.65853870E-02     0.12000000E+02    -0.20812781E+00     0.42442703E+00     0.46363369E+00     0.29098303E-02     126     0.17883774E-02
 0.24999995E+01     0.12052599E+01     0.67274086E-02     0.12000000E+02    -0.20918977E+00     0.42096764E+00     0.46651086E+00     0.30462947E-02     127     0.26592987E-02
 0.29999983E+01     0.12648674E+01     0.68924394E-02     0.12000000E+02    -0.21020319E+00     0.41686365E+00     0.46950644E+00     0.32032265E-02     128     0.37040592E-02
 0.34999990E+01     0.13246491E+01     0.70349849E-02     0.12000000E+02    -0.21125340E+00     0.41408587E+00     0.47218293E+00     0.33552246E-02     128     0.37040592E-02
 0.39999995E+01     0.13838216E+01     0.72083846E-02     0.12000000E+02    -0.21220782E+00     0.41052747E+00     0.47493505E+00     0.35231302E-02     129     0.49269553E-02
 0.44999986E+01     0.14427656E+01     0.73947846E-02     0.12000000E+02    -0.21315096E+00     0.40646046E+00     0.47844335E+00     0.37128602E-02     130     0.63347779E-02
 0.49999990E+01     0.14999149E+01     0.76839854E-02     0.12000000E+02    -0.21379192E+00     0.39215067E+00     0.48129860E+00     0.39508156E-02     131     0.79378914E-02
 0.54999995E+01     0.15554144E+01     0.80636032E-02     0.12000000E+02    -0.21415101E+00     0.37322816E+00     0.48417729E+00     0.42451685E-02     132     0.97505655E-02
 0.60000000E+01     0.16079316E+01     0.86253844E-02     0.12000000E+02    -0.21401244E+00     0.34414682E+00     0.48763058E+00     0.46653114E-02     133     0.11791578E-01
 0.65000010E+01     0.16507305E+01     0.97923465E-02     0.12000000E+02    -0.21218711E+00     0.28276539E+00     0.49059480E+00     0.54964377E-02     134     0.14084773E-01
 0.74999986E+01     0.17210716E+01     0.12823814E-01     0.12000000E+02    -0.20587295E+00     0.15721193E+00     0.49659058E+00     0.78414697E-02     135     0.16660098E-01
 0.79999990E+01     0.17498509E+01     0.14465276E-01     0.12000000E+02    -0.20159233E+00     0.10774826E+00     0.49970946E+00     0.92296489E-02     135     0.16660098E-01
 0.85000000E+01     0.17719728E+01     0.15967337E-01     0.12000000E+02    -0.19585076E+00     0.83263300E-01     0.50243598E+00     0.10618389E-01     136     0.19554034E-01
 0.90000000E+01     0.17909853E+01     0.17797455E-01     0.12000000E+02    -0.18986163E+00     0.66853642E-01     0.50478840E+00     0.12387572E-01     136     0.19554034E-01
