  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T27                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      3.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.23000002E+02    -0.96525568E+00     0.15792547E+00     0.30000000E+01     0.12866111E-01     0.99945468E+00     0.43041233E-01     0.15543304E+00      89     0.67752108E-01
-0.22900002E+02    -0.96251696E+00     0.15706062E+00     0.30000000E+01     0.12092487E-01     0.99944299E+00     0.43251473E-01     0.15456338E+00      89     0.67752108E-01
-0.22800001E+02    -0.95829785E+00     0.15619646E+00     0.30000000E+01     0.11105243E-01     0.99940956E+00     0.43452371E-01     0.15369247E+00      90     0.60823578E-01
-0.22700001E+02    -0.95426291E+00     0.15539534E+00     0.30000000E+01     0.10207602E-01     0.99938357E+00     0.43707911E-01     0.15288615E+00      90     0.60823578E-01
-0.22600002E+02    -0.95100594E+00     0.15428680E+00     0.30000000E+01     0.90049291E-02     0.99934453E+00     0.44101339E-01     0.15176907E+00      90     0.60823578E-01
-0.22500000E+02    -0.94779623E+00     0.15323788E+00     0.30000000E+01     0.80396179E-02     0.99931735E+00     0.44238228E-01     0.15070982E+00      90     0.60823578E-01
-0.22400002E+02    -0.94422334E+00     0.15256727E+00     0.30000000E+01     0.74966592E-02     0.99931407E+00     0.44471674E-01     0.15003248E+00      90     0.60823578E-01
-0.22300001E+02    -0.94020027E+00     0.15178536E+00     0.30000000E+01     0.66668154E-02     0.99928337E+00     0.44469267E-01     0.14924210E+00      90     0.60823578E-01
-0.22200001E+02    -0.93412375E+00     0.15101030E+00     0.30000000E+01     0.55964477E-02     0.99922878E+00     0.44803247E-01     0.14845879E+00      90     0.60823578E-01
-0.22100000E+02    -0.92909551E+00     0.15038954E+00     0.30000000E+01     0.49149413E-02     0.99920297E+00     0.45007639E-01     0.14783084E+00      90     0.60823578E-01
-0.22000000E+02    -0.92445701E+00     0.14965984E+00     0.30000000E+01     0.41490579E-02     0.99917495E+00     0.45221593E-01     0.14709465E+00      90     0.60823578E-01
-0.21900002E+02    -0.92062175E+00     0.14883237E+00     0.30000000E+01     0.33515124E-02     0.99914700E+00     0.45237616E-01     0.14625748E+00      90     0.60823578E-01
-0.21800001E+02    -0.91563541E+00     0.14800252E+00     0.30000000E+01     0.23575937E-02     0.99910343E+00     0.45538399E-01     0.14541602E+00      90     0.60823578E-01
-0.21600000E+02    -0.91253388E+00     0.14575878E+00     0.30000000E+01     0.53085003E-03     0.99906468E+00     0.46492714E-01     0.14316279E+00      91     0.54339148E-01
-0.21400000E+02    -0.90335798E+00     0.14408761E+00     0.30000000E+01    -0.14201223E-02     0.99896765E+00     0.47008406E-01     0.14148481E+00      91     0.54339148E-01
-0.21300001E+02    -0.90024430E+00     0.14325698E+00     0.30000000E+01    -0.21319296E-02     0.99894345E+00     0.47378246E-01     0.14065686E+00      91     0.54339148E-01
-0.21200001E+02    -0.89579856E+00     0.14247929E+00     0.30000000E+01    -0.29270886E-02     0.99890494E+00     0.47448169E-01     0.13987155E+00      91     0.54339148E-01
-0.21100002E+02    -0.89263123E+00     0.14155553E+00     0.30000000E+01    -0.37870454E-02     0.99887532E+00     0.47759946E-01     0.13894553E+00      91     0.54339148E-01
-0.21000000E+02    -0.88926083E+00     0.14055833E+00     0.30000000E+01    -0.46646525E-02     0.99884284E+00     0.48256978E-01     0.13794564E+00      91     0.54339148E-01
-0.20900000E+02    -0.88609076E+00     0.13960262E+00     0.30000000E+01    -0.54601482E-02     0.99881452E+00     0.48296504E-01     0.13697985E+00      91     0.54339148E-01
-0.20800001E+02    -0.88072771E+00     0.13880388E+00     0.30000000E+01    -0.64621600E-02     0.99874711E+00     0.48660140E-01     0.13617799E+00      91     0.54339148E-01
-0.20700003E+02    -0.87634498E+00     0.13807313E+00     0.30000000E+01    -0.71278792E-02     0.99871880E+00     0.48896987E-01     0.13544309E+00      91     0.54339148E-01
-0.20600000E+02    -0.87158352E+00     0.13734563E+00     0.30000000E+01    -0.78517497E-02     0.99868053E+00     0.49194422E-01     0.13471082E+00      91     0.54339148E-01
-0.20500000E+02    -0.86683935E+00     0.13663393E+00     0.30000000E+01    -0.85381996E-02     0.99864674E+00     0.49517393E-01     0.13399477E+00      91     0.54339148E-01
-0.20400002E+02    -0.86297208E+00     0.13596579E+00     0.30000000E+01    -0.89937635E-02     0.99863762E+00     0.49704868E-01     0.13331977E+00      91     0.54339148E-01
-0.20300001E+02    -0.85688752E+00     0.13515395E+00     0.30000000E+01    -0.10096729E-01     0.99855351E+00     0.49933270E-01     0.13249980E+00      92     0.48335075E-01
-0.20200001E+02    -0.85156751E+00     0.13446093E+00     0.30000000E+01    -0.10742759E-01     0.99851853E+00     0.50202195E-01     0.13179721E+00      92     0.48335075E-01
-0.20100000E+02    -0.84665006E+00     0.13362694E+00     0.30000000E+01    -0.11510726E-01     0.99847341E+00     0.50339274E-01     0.13095336E+00      92     0.48335075E-01
