  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T33                
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      6.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.16000002E+02    -0.45998970E+00     0.11735959E+00     0.60000000E+01    -0.41428063E-01     0.50000001E-01     0.50000001E-01     0.11190405E+00      94     0.21205073E-01
-0.15900001E+02    -0.45416144E+00     0.11679532E+00     0.60000000E+01    -0.41931037E-01     0.50000001E-01     0.50000001E-01     0.11133282E+00      94     0.21205073E-01
-0.15800000E+02    -0.44842654E+00     0.11622300E+00     0.60000000E+01    -0.42404633E-01     0.50000001E-01     0.50000001E-01     0.11075287E+00      94     0.21205073E-01
-0.15700001E+02    -0.44250280E+00     0.11565198E+00     0.60000000E+01    -0.42913914E-01     0.50000001E-01     0.50000001E-01     0.11017439E+00      94     0.21205073E-01
-0.15600002E+02    -0.43660921E+00     0.11509230E+00     0.60000000E+01    -0.43378491E-01     0.50000001E-01     0.50000001E-01     0.10960633E+00      94     0.21205073E-01
-0.15500001E+02    -0.43089792E+00     0.11451238E+00     0.60000000E+01    -0.43859981E-01     0.50000001E-01     0.50000001E-01     0.10901971E+00      95     0.18808823E-01
-0.15400001E+02    -0.42517659E+00     0.11391336E+00     0.60000000E+01    -0.44354200E-01     0.50000001E-01     0.50000001E-01     0.10841251E+00      95     0.18808823E-01
-0.15300001E+02    -0.41965446E+00     0.11329085E+00     0.60000000E+01    -0.44844098E-01     0.50000001E-01     0.50000001E-01     0.10778161E+00      95     0.18808823E-01
-0.15200001E+02    -0.41487744E+00     0.11251774E+00     0.60000000E+01    -0.45395520E-01     0.50000001E-01     0.50000001E-01     0.10699842E+00      95     0.18808823E-01
-0.15100001E+02    -0.41102248E+00     0.11160967E+00     0.60000000E+01    -0.45961294E-01     0.50000001E-01     0.50000001E-01     0.10607896E+00      95     0.18808823E-01
-0.15000001E+02    -0.40522063E+00     0.11103044E+00     0.60000000E+01    -0.46411123E-01     0.50000001E-01     0.50000001E-01     0.10549204E+00      95     0.18808823E-01
-0.14900000E+02    -0.39950192E+00     0.11046669E+00     0.60000000E+01    -0.46847656E-01     0.50000001E-01     0.50000001E-01     0.10492147E+00      95     0.18808823E-01
-0.14800000E+02    -0.39330569E+00     0.10988245E+00     0.60000000E+01    -0.47373515E-01     0.50000001E-01     0.50000001E-01     0.10432868E+00      96     0.16611833E-01
-0.14700002E+02    -0.38760266E+00     0.10932887E+00     0.60000000E+01    -0.47781281E-01     0.50000001E-01     0.50000001E-01     0.10376901E+00      96     0.16611833E-01
-0.14600000E+02    -0.38176805E+00     0.10876518E+00     0.60000000E+01    -0.48207931E-01     0.50000001E-01     0.50000001E-01     0.10319805E+00      96     0.16611833E-01
-0.14500000E+02    -0.37591037E+00     0.10820118E+00     0.60000000E+01    -0.48671421E-01     0.50000001E-01     0.50000001E-01     0.10262784E+00      96     0.16611833E-01
-0.14400001E+02    -0.36997360E+00     0.10761693E+00     0.60000000E+01    -0.49133085E-01     0.50000001E-01     0.50000001E-01     0.10203641E+00      96     0.16611833E-01
