  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T36                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     20.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.21000000E+02    -0.89115751E+00     0.14260994E+00     0.20000000E+02     0.73264115E-02     0.48010504E+00     0.11015213E+00     0.13961197E+00      81     0.41551385E-01
-0.20900000E+02    -0.88446939E+00     0.14204785E+00     0.20000000E+02     0.66252081E-02     0.47737449E+00     0.11039893E+00     0.13903703E+00      81     0.41551385E-01
-0.19900000E+02    -0.85940045E+00     0.13203692E+00     0.20000000E+02    -0.12271932E-02     0.46752137E+00     0.12041647E+00     0.12899338E+00      82     0.38310602E-01
-0.19800001E+02    -0.85338813E+00     0.13150424E+00     0.20000000E+02    -0.17764660E-02     0.46622092E+00     0.12067128E+00     0.12845375E+00      82     0.38310602E-01
-0.19700001E+02    -0.84877735E+00     0.13085496E+00     0.20000000E+02    -0.23643372E-02     0.46744624E+00     0.12170401E+00     0.12781055E+00      82     0.38310602E-01
-0.19600000E+02    -0.84532976E+00     0.13012789E+00     0.20000000E+02    -0.29463740E-02     0.46588638E+00     0.12307700E+00     0.12708618E+00      82     0.38310602E-01
-0.19500000E+02    -0.84022778E+00     0.12950653E+00     0.20000000E+02    -0.35496168E-02     0.46478900E+00     0.12364241E+00     0.12646377E+00      82     0.38310602E-01
-0.19400002E+02    -0.83627427E+00     0.12875471E+00     0.20000000E+02    -0.41509215E-02     0.46257615E+00     0.12459130E+00     0.12570669E+00      83     0.35290882E-01
-0.19300001E+02    -0.83177841E+00     0.12802161E+00     0.20000000E+02    -0.48048012E-02     0.46354857E+00     0.12510967E+00     0.12497450E+00      83     0.35290882E-01
-0.18900002E+02    -0.82224780E+00     0.12388419E+00     0.20000000E+02    -0.76737762E-02     0.45824546E+00     0.12967794E+00     0.12081514E+00      83     0.35290882E-01
-0.18800001E+02    -0.82065248E+00     0.12294645E+00     0.20000000E+02    -0.83630122E-02     0.45866489E+00     0.13203861E+00     0.11989105E+00      83     0.35290882E-01
-0.18700001E+02    -0.81599879E+00     0.12231112E+00     0.20000000E+02    -0.89061158E-02     0.45699006E+00     0.13295785E+00     0.11925220E+00      83     0.35290882E-01
-0.18400000E+02    -0.80872959E+00     0.11890694E+00     0.20000000E+02    -0.11150075E-01     0.45520872E+00     0.13492839E+00     0.11582489E+00      84     0.32470226E-01
-0.18300001E+02    -0.80877197E+00     0.11788932E+00     0.20000000E+02    -0.11768873E-01     0.45270190E+00     0.13801493E+00     0.11482124E+00      84     0.32470226E-01
-0.18200001E+02    -0.80441225E+00     0.11717802E+00     0.20000000E+02    -0.12339133E-01     0.45212367E+00     0.13940197E+00     0.11411362E+00      84     0.32470226E-01
-0.18100002E+02    -0.79881740E+00     0.11658142E+00     0.20000000E+02    -0.12840142E-01     0.45222220E+00     0.13970144E+00     0.11351456E+00      84     0.32470226E-01
-0.18000000E+02    -0.79519635E+00     0.11581766E+00     0.20000000E+02    -0.13402896E-01     0.45126951E+00     0.14120319E+00     0.11275338E+00      84     0.32470226E-01
-0.17900000E+02    -0.79809630E+00     0.11373349E+00     0.20000000E+02    -0.14491436E-01     0.45049733E+00     0.14179751E+00     0.11064833E+00      84     0.32470226E-01
-0.17800001E+02    -0.79433787E+00     0.11299013E+00     0.20000000E+02    -0.15036611E-01     0.44944042E+00     0.14313488E+00     0.10990590E+00      85     0.29829627E-01
