  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T21                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     10.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.21600000E+02    -0.10150617E+01     0.85018627E-01     0.10000000E+02    -0.72713494E-01     0.77151698E+00     0.94826482E-02     0.82356155E-01      97     0.75851202E-01
-0.21500002E+02    -0.10175787E+01     0.82967438E-01     0.10000000E+02    -0.74438050E-01     0.76281554E+00     0.95206480E-02     0.80254368E-01      97     0.75851202E-01
-0.21400000E+02    -0.10206149E+01     0.80838121E-01     0.10000000E+02    -0.76178834E-01     0.75554502E+00     0.95314234E-02     0.78074180E-01      97     0.75851202E-01
-0.21300001E+02    -0.10244002E+01     0.78621425E-01     0.10000000E+02    -0.77994026E-01     0.74890792E+00     0.95571969E-02     0.75804256E-01      97     0.75851202E-01
-0.21200001E+02    -0.10246172E+01     0.77095434E-01     0.10000000E+02    -0.79205327E-01     0.74222201E+00     0.95642451E-02     0.74241415E-01      97     0.75851202E-01
-0.21100002E+02    -0.10268719E+01     0.75201944E-01     0.10000000E+02    -0.80714352E-01     0.73653173E+00     0.95959175E-02     0.72303623E-01      97     0.75851202E-01
-0.21000000E+02    -0.10268638E+01     0.73762707E-01     0.10000000E+02    -0.81843525E-01     0.73102248E+00     0.96184481E-02     0.70830338E-01      97     0.75851202E-01
-0.20900000E+02    -0.10288134E+01     0.72020575E-01     0.10000000E+02    -0.83214618E-01     0.72600055E+00     0.96216118E-02     0.69046594E-01      97     0.75851202E-01
-0.20800001E+02    -0.10281329E+01     0.70755400E-01     0.10000000E+02    -0.84181316E-01     0.72115844E+00     0.96382415E-02     0.67751914E-01      97     0.75851202E-01
-0.20700003E+02    -0.10293084E+01     0.69183528E-01     0.10000000E+02    -0.85414216E-01     0.71653557E+00     0.96668741E-02     0.66141337E-01      97     0.75851202E-01
-0.20600000E+02    -0.10274897E+01     0.68107039E-01     0.10000000E+02    -0.86219460E-01     0.71209377E+00     0.96856328E-02     0.65040119E-01      97     0.75851202E-01
-0.20500000E+02    -0.10269607E+01     0.66845030E-01     0.10000000E+02    -0.87161697E-01     0.70790833E+00     0.96996613E-02     0.63747481E-01      97     0.75851202E-01
-0.20400002E+02    -0.10275233E+01     0.65438546E-01     0.10000000E+02    -0.88219710E-01     0.70405221E+00     0.97050667E-02     0.62308289E-01      97     0.75851202E-01
-0.20300001E+02    -0.10256714E+01     0.64411752E-01     0.10000000E+02    -0.88959605E-01     0.70029926E+00     0.97186901E-02     0.61258432E-01      97     0.75851202E-01
-0.20200001E+02    -0.10257871E+01     0.63106485E-01     0.10000000E+02    -0.89928053E-01     0.69676489E+00     0.97212913E-02     0.59922285E-01      97     0.75851202E-01
-0.20100000E+02    -0.10238216E+01     0.62092185E-01     0.10000000E+02    -0.90664461E-01     0.69311470E+00     0.97358832E-02     0.58883488E-01      97     0.75851202E-01
-0.20000002E+02    -0.10214958E+01     0.61159711E-01     0.10000000E+02    -0.91320097E-01     0.68978357E+00     0.97432584E-02     0.57930142E-01      97     0.75851202E-01
-0.19900000E+02    -0.10199202E+01     0.60115233E-01     0.10000000E+02    -0.92082910E-01     0.68326324E+00     0.97709019E-02     0.56848366E-01      97     0.75851202E-01
-0.19800001E+02    -0.10202882E+01     0.58866594E-01     0.10000000E+02    -0.92964865E-01     0.68054730E+00     0.97955707E-02     0.55573806E-01      97     0.75851202E-01
-0.19700001E+02    -0.10194236E+01     0.57828423E-01     0.10000000E+02    -0.93665257E-01     0.67776948E+00     0.98776612E-02     0.54511316E-01      97     0.75851202E-01
-0.19600000E+02    -0.10192009E+01     0.56675836E-01     0.10000000E+02    -0.94474562E-01     0.67495102E+00     0.99073248E-02     0.53330492E-01      98     0.68454914E-01
-0.19500000E+02    -0.10189021E+01     0.55562075E-01     0.10000000E+02    -0.95212489E-01     0.67218369E+00     0.10003337E-01     0.52190654E-01      98     0.68454914E-01
-0.19400002E+02    -0.10169570E+01     0.54681979E-01     0.10000000E+02    -0.95790550E-01     0.66972190E+00     0.10064487E-01     0.51291998E-01      98     0.68454914E-01
-0.19300001E+02    -0.10171303E+01     0.53545117E-01     0.10000000E+02    -0.96551470E-01     0.66736150E+00     0.10161203E-01     0.50131418E-01      98     0.68454914E-01
-0.19200001E+02    -0.10154287E+01     0.52610815E-01     0.10000000E+02    -0.97166292E-01     0.66482431E+00     0.10182842E-01     0.49174603E-01      98     0.68454914E-01
-0.19100000E+02    -0.10128517E+01     0.51825654E-01     0.10000000E+02    -0.97661443E-01     0.66203487E+00     0.10244004E-01     0.48368424E-01      98     0.68454914E-01
-0.19000002E+02    -0.10112088E+01     0.50926916E-01     0.10000000E+02    -0.98222569E-01     0.65980029E+00     0.10303534E-01     0.47451902E-01      98     0.68454914E-01
-0.18900002E+02    -0.10110098E+01     0.49867835E-01     0.10000000E+02    -0.98917007E-01     0.65762663E+00     0.10385139E-01     0.46371534E-01      98     0.68454914E-01
-0.18800001E+02    -0.10081321E+01     0.49130145E-01     0.10000000E+02    -0.99359065E-01     0.65525651E+00     0.10447769E-01     0.45616753E-01      98     0.68454914E-01
-0.18700001E+02    -0.10053920E+01     0.48392177E-01     0.10000000E+02    -0.99806353E-01     0.65275353E+00     0.10502841E-01     0.44859935E-01      98     0.68454914E-01
-0.18600000E+02    -0.10035402E+01     0.47546443E-01     0.10000000E+02    -0.10033290E+00     0.65050715E+00     0.10555848E-01     0.43995012E-01      98     0.68454914E-01
-0.18500002E+02    -0.10021389E+01     0.46662945E-01     0.10000000E+02    -0.10089163E+00     0.64661342E+00     0.10630908E-01     0.43090027E-01      98     0.68454914E-01
-0.18400000E+02    -0.99843276E+00     0.46030667E-01     0.10000000E+02    -0.10125446E+00     0.64451456E+00     0.10650688E-01     0.42442024E-01      98     0.68454914E-01
-0.18300001E+02    -0.99542040E+00     0.45340441E-01     0.10000000E+02    -0.10164573E+00     0.64229399E+00     0.10717183E-01     0.41735176E-01      98     0.68454914E-01
-0.18200001E+02    -0.99300480E+00     0.44576295E-01     0.10000000E+02    -0.10210423E+00     0.64014101E+00     0.10772267E-01     0.40953636E-01      98     0.68454914E-01
