  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T33                
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     20.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.23500000E+02    -0.90705943E+00     0.15886557E+00     0.20000000E+02     0.34761392E-02     0.45123550E+00     0.47339655E-01     0.15540810E+00      85     0.54956943E-01
-0.23400002E+02    -0.90130419E+00     0.15831839E+00     0.20000000E+02     0.26975502E-02     0.44280913E+00     0.47315296E-01     0.15483591E+00      85     0.54956943E-01
-0.23300001E+02    -0.89490676E+00     0.15793267E+00     0.20000000E+02     0.21092608E-02     0.45044595E+00     0.46255544E-01     0.15445623E+00      85     0.54956943E-01
-0.23200001E+02    -0.89252198E+00     0.15711915E+00     0.20000000E+02     0.11960051E-02     0.43583053E+00     0.48307810E-01     0.15362175E+00      85     0.54956943E-01
-0.23100000E+02    -0.88859153E+00     0.15655932E+00     0.20000000E+02     0.44792471E-03     0.43587658E+00     0.48840735E-01     0.15306464E+00      85     0.54956943E-01
-0.23000002E+02    -0.88447422E+00     0.15583764E+00     0.20000000E+02    -0.28451171E-03     0.44050071E+00     0.49229562E-01     0.15235369E+00      85     0.54956943E-01
-0.22900002E+02    -0.87594670E+00     0.15561226E+00     0.20000000E+02    -0.79975475E-03     0.44444147E+00     0.47690503E-01     0.15211865E+00      85     0.54956943E-01
-0.22800001E+02    -0.87914652E+00     0.15367106E+00     0.20000000E+02    -0.23214412E-02     0.43442434E+00     0.49333911E-01     0.15014963E+00      85     0.54956943E-01
-0.22700001E+02    -0.87087744E+00     0.15326378E+00     0.20000000E+02    -0.29376671E-02     0.43225643E+00     0.47845982E-01     0.14972064E+00      85     0.54956943E-01
-0.22600002E+02    -0.86426115E+00     0.15231739E+00     0.20000000E+02    -0.38809623E-02     0.50000001E-01     0.48150245E-01     0.14825150E+00      86     0.49884733E-01
-0.22500000E+02    -0.85870832E+00     0.15175804E+00     0.20000000E+02    -0.45613977E-02     0.50000001E-01     0.47915272E-01     0.14768487E+00      86     0.49884733E-01
-0.22400002E+02    -0.85640180E+00     0.15111974E+00     0.20000000E+02    -0.52601411E-02     0.50000001E-01     0.49604807E-01     0.14705510E+00      86     0.49884733E-01
-0.22300001E+02    -0.85070598E+00     0.15063016E+00     0.20000000E+02    -0.59334235E-02     0.50000001E-01     0.49585909E-01     0.14655811E+00      86     0.49884733E-01
-0.22200001E+02    -0.84554851E+00     0.15011156E+00     0.20000000E+02    -0.66512991E-02     0.50000001E-01     0.50000001E-01     0.14603519E+00      86     0.49884733E-01
-0.22100000E+02    -0.84028894E+00     0.14958359E+00     0.20000000E+02    -0.72817476E-02     0.50000001E-01     0.50000001E-01     0.14549977E+00      86     0.49884733E-01
-0.22000000E+02    -0.83436888E+00     0.14898892E+00     0.20000000E+02    -0.79496121E-02     0.50000001E-01     0.49637295E-01     0.14489423E+00      86     0.49884733E-01
-0.21900002E+02    -0.82744527E+00     0.14848985E+00     0.20000000E+02    -0.85036773E-02     0.50000001E-01     0.48576355E-01     0.14437830E+00      86     0.49884733E-01
-0.21800001E+02    -0.82507473E+00     0.14764367E+00     0.20000000E+02    -0.93787313E-02     0.50000001E-01     0.50000001E-01     0.14353542E+00      86     0.49884733E-01
-0.21600000E+02    -0.81860828E+00     0.14568111E+00     0.20000000E+02    -0.11121257E-01     0.50000001E-01     0.50000001E-01     0.14154710E+00      86     0.49884733E-01
-0.21500002E+02    -0.81327766E+00     0.14510551E+00     0.20000000E+02    -0.11772448E-01     0.50000001E-01     0.50000001E-01     0.14096381E+00      87     0.45182135E-01
-0.21400000E+02    -0.80767471E+00     0.14460403E+00     0.20000000E+02    -0.12394734E-01     0.50000001E-01     0.50000001E-01     0.14045517E+00      87     0.45182135E-01
-0.21300001E+02    -0.80192363E+00     0.14409178E+00     0.20000000E+02    -0.13040062E-01     0.50000001E-01     0.50000001E-01     0.13993622E+00      87     0.45182135E-01
-0.21200001E+02    -0.79637825E+00     0.14356083E+00     0.20000000E+02    -0.13637116E-01     0.50000001E-01     0.50000001E-01     0.13939774E+00      87     0.45182135E-01
-0.21100002E+02    -0.79080206E+00     0.14306204E+00     0.20000000E+02    -0.14232081E-01     0.50000001E-01     0.50000001E-01     0.13889238E+00      87     0.45182135E-01
-0.21000000E+02    -0.78501195E+00     0.14248316E+00     0.20000000E+02    -0.14937947E-01     0.50000001E-01     0.50000001E-01     0.13830577E+00      87     0.45182135E-01
-0.20900000E+02    -0.77934289E+00     0.14197728E+00     0.20000000E+02    -0.15511015E-01     0.50000001E-01     0.50000001E-01     0.13779274E+00      87     0.45182135E-01
-0.20800001E+02    -0.77389568E+00     0.14143056E+00     0.20000000E+02    -0.16129242E-01     0.50000001E-01     0.50000001E-01     0.13723928E+00      87     0.45182135E-01
-0.20700003E+02    -0.76970136E+00     0.14057480E+00     0.20000000E+02    -0.16865941E-01     0.50000001E-01     0.50000001E-01     0.13637258E+00      87     0.45182135E-01
-0.20400002E+02    -0.75714213E+00     0.13812646E+00     0.20000000E+02    -0.19127449E-01     0.50000001E-01     0.50000001E-01     0.13389347E+00      88     0.40837713E-01
-0.20300001E+02    -0.75173235E+00     0.13757682E+00     0.20000000E+02    -0.19693809E-01     0.50000001E-01     0.50000001E-01     0.13333680E+00      88     0.40837713E-01
-0.20200001E+02    -0.74594486E+00     0.13707241E+00     0.20000000E+02    -0.20264927E-01     0.50000001E-01     0.50000001E-01     0.13282548E+00      88     0.40837713E-01
-0.20100000E+02    -0.74023008E+00     0.13653766E+00     0.20000000E+02    -0.20847369E-01     0.50000001E-01     0.50000001E-01     0.13228399E+00      88     0.40837713E-01
-0.20000002E+02    -0.73441315E+00     0.13599907E+00     0.20000000E+02    -0.21461399E-01     0.50000001E-01     0.50000001E-01     0.13173822E+00      88     0.40837713E-01
-0.19900000E+02    -0.72870493E+00     0.13545734E+00     0.20000000E+02    -0.22072444E-01     0.50000001E-01     0.50000001E-01     0.13118973E+00      88     0.40837713E-01
-0.19800001E+02    -0.72333723E+00     0.13493098E+00     0.20000000E+02    -0.22568353E-01     0.50000001E-01     0.50000001E-01     0.13065636E+00      89     0.36834702E-01
-0.19700001E+02    -0.71770072E+00     0.13435875E+00     0.20000000E+02    -0.23171637E-01     0.50000001E-01     0.50000001E-01     0.13007697E+00      89     0.36834702E-01
-0.19600000E+02    -0.71255904E+00     0.13366246E+00     0.20000000E+02    -0.23875890E-01     0.50000001E-01     0.50000001E-01     0.12937190E+00      89     0.36834702E-01
-0.18500002E+02    -0.65450203E+00     0.12673765E+00     0.20000000E+02    -0.30391574E-01     0.50000001E-01     0.50000001E-01     0.12236116E+00      90     0.33153079E-01
-0.18400000E+02    -0.65374488E+00     0.12518387E+00     0.20000000E+02    -0.31338017E-01     0.50000001E-01     0.50000001E-01     0.12079016E+00      90     0.33153079E-01
-0.18300001E+02    -0.64795971E+00     0.12465616E+00     0.20000000E+02    -0.31914026E-01     0.50000001E-01     0.50000001E-01     0.12025468E+00      90     0.33153079E-01
-0.18200001E+02    -0.64244747E+00     0.12410091E+00     0.20000000E+02    -0.32404542E-01     0.50000001E-01     0.50000001E-01     0.11969309E+00      90     0.33153079E-01
-0.18100002E+02    -0.63651752E+00     0.12354988E+00     0.20000000E+02    -0.32944042E-01     0.50000001E-01     0.50000001E-01     0.11913554E+00      90     0.33153079E-01
-0.18000000E+02    -0.63066518E+00     0.12305862E+00     0.20000000E+02    -0.33438168E-01     0.50000001E-01     0.50000001E-01     0.11863789E+00      91     0.29771008E-01
-0.17900000E+02    -0.62465805E+00     0.12248740E+00     0.20000000E+02    -0.33994500E-01     0.50000001E-01     0.50000001E-01     0.11806016E+00      91     0.29771008E-01
-0.17800001E+02    -0.61881101E+00     0.12195773E+00     0.20000000E+02    -0.34502070E-01     0.50000001E-01     0.50000001E-01     0.11752398E+00      91     0.29771008E-01
-0.17700001E+02    -0.61288023E+00     0.12143697E+00     0.20000000E+02    -0.34985799E-01     0.50000001E-01     0.50000001E-01     0.11699699E+00      91     0.29771008E-01
-0.17600000E+02    -0.60698122E+00     0.12088824E+00     0.20000000E+02    -0.35504900E-01     0.50000001E-01     0.50000001E-01     0.11644189E+00      91     0.29771008E-01
-0.17500000E+02    -0.60119987E+00     0.12027375E+00     0.20000000E+02    -0.36095582E-01     0.50000001E-01     0.50000001E-01     0.11582029E+00      91     0.29771008E-01
-0.17400002E+02    -0.59564763E+00     0.11971436E+00     0.20000000E+02    -0.36572475E-01     0.50000001E-01     0.50000001E-01     0.11525397E+00      91     0.29771008E-01
-0.17300001E+02    -0.59149814E+00     0.11891337E+00     0.20000000E+02    -0.37135139E-01     0.50000001E-01     0.50000001E-01     0.11444341E+00      92     0.26666561E-01
-0.16500000E+02    -0.54767686E+00     0.11387333E+00     0.20000000E+02    -0.41303717E-01     0.50000001E-01     0.50000001E-01     0.10934550E+00      93     0.23817979E-01
-0.16400002E+02    -0.54199857E+00     0.11331265E+00     0.20000000E+02    -0.41765708E-01     0.50000001E-01     0.50000001E-01     0.10877843E+00      93     0.23817979E-01
-0.16300001E+02    -0.53629565E+00     0.11271457E+00     0.20000000E+02    -0.42253681E-01     0.50000001E-01     0.50000001E-01     0.10817380E+00      93     0.23817979E-01
-0.16200001E+02    -0.53111875E+00     0.11205240E+00     0.20000000E+02    -0.42758707E-01     0.50000001E-01     0.50000001E-01     0.10750397E+00      93     0.23817979E-01
-0.16100000E+02    -0.48822305E+00     0.11732744E+00     0.20000000E+02    -0.46565909E-01     0.50000001E-01     0.50000001E-01     0.11285805E+00      93     0.23817979E-01
-0.16000002E+02    -0.48304412E+00     0.11662059E+00     0.20000000E+02    -0.46955381E-01     0.50000001E-01     0.50000001E-01     0.11214358E+00      94     0.21205073E-01
-0.15900001E+02    -0.47813475E+00     0.11586906E+00     0.20000000E+02    -0.47342822E-01     0.50000001E-01     0.50000001E-01     0.11138403E+00      94     0.21205073E-01
-0.14500000E+02    -0.43905362E+00     0.10102142E+00     0.20000000E+02    -0.50836131E-01     0.50000001E-01     0.50000001E-01     0.96352018E-01      95     0.18808823E-01
-0.14400001E+02    -0.43285891E+00     0.10045099E+00     0.20000000E+02    -0.51265791E-01     0.50000001E-01     0.50000001E-01     0.95775865E-01      96     0.16611833E-01
-0.14300001E+02    -0.42691663E+00     0.99929973E-01     0.20000000E+02    -0.51637609E-01     0.50000001E-01     0.50000001E-01     0.95249251E-01      96     0.16611833E-01
-0.14200001E+02    -0.42104489E+00     0.99356264E-01     0.20000000E+02    -0.52070152E-01     0.50000001E-01     0.50000001E-01     0.94669394E-01      96     0.16611833E-01
-0.14100001E+02    -0.41534287E+00     0.98764367E-01     0.20000000E+02    -0.52504521E-01     0.50000001E-01     0.50000001E-01     0.94070897E-01      96     0.16611833E-01
-0.14000001E+02    -0.41414177E+00     0.97404227E-01     0.20000000E+02    -0.53179976E-01     0.50000001E-01     0.50000001E-01     0.92695624E-01      96     0.16611833E-01
-0.13900002E+02    -0.40847191E+00     0.96810520E-01     0.20000000E+02    -0.53574946E-01     0.50000001E-01     0.50000001E-01     0.92095725E-01      96     0.16611833E-01
-0.13800001E+02    -0.40241146E+00     0.96239381E-01     0.20000000E+02    -0.53959016E-01     0.50000001E-01     0.50000001E-01     0.91519043E-01      96     0.16611833E-01
-0.13700001E+02    -0.39622453E+00     0.95705241E-01     0.20000000E+02    -0.54363508E-01     0.50000001E-01     0.50000001E-01     0.90979576E-01      96     0.16611833E-01
-0.13600001E+02    -0.39007995E+00     0.95186777E-01     0.20000000E+02    -0.54735709E-01     0.50000001E-01     0.50000001E-01     0.90455621E-01      97     0.14598641E-01
-0.13500001E+02    -0.38393760E+00     0.94655149E-01     0.20000000E+02    -0.55111893E-01     0.50000001E-01     0.50000001E-01     0.89918733E-01      97     0.14598641E-01
-0.13400001E+02    -0.37781018E+00     0.94126940E-01     0.20000000E+02    -0.55484235E-01     0.50000001E-01     0.50000001E-01     0.89385159E-01      97     0.14598641E-01
-0.13300000E+02    -0.37155324E+00     0.93589962E-01     0.20000000E+02    -0.55885300E-01     0.50000001E-01     0.50000001E-01     0.88842928E-01      97     0.14598641E-01
-0.13200001E+02    -0.36552680E+00     0.93066737E-01     0.20000000E+02    -0.56247924E-01     0.50000001E-01     0.50000001E-01     0.88314265E-01      97     0.14598641E-01
-0.13100000E+02    -0.35971197E+00     0.92478007E-01     0.20000000E+02    -0.56625605E-01     0.50000001E-01     0.50000001E-01     0.87719761E-01      97     0.14598641E-01
-0.11100001E+02    -0.24793665E+00     0.80026329E-01     0.20000000E+02    -0.64055897E-01     0.50000001E-01     0.50000001E-01     0.75144045E-01     100     0.95301569E-02
-0.11000001E+02    -0.24251536E+00     0.79380468E-01     0.20000000E+02    -0.64393200E-01     0.50000001E-01     0.50000001E-01     0.74491918E-01     101     0.81278561E-02
-0.10900001E+02    -0.24132571E+00     0.78088418E-01     0.20000000E+02    -0.64921662E-01     0.50000001E-01     0.50000001E-01     0.73185548E-01     101     0.81278561E-02
