  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T27                
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      3.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.23900000E+02    -0.93667102E+00     0.16206470E+00     0.30000000E+01     0.60344366E-02     0.99776065E+00     0.32199260E-01     0.15945166E+00      89     0.67752108E-01
-0.23800001E+02    -0.93134850E+00     0.16072315E+00     0.30000000E+01     0.41933763E-02     0.99754387E+00     0.32246884E-01     0.15809521E+00      89     0.67752108E-01
-0.23700001E+02    -0.92464191E+00     0.15962708E+00     0.30000000E+01     0.23991223E-02     0.99727744E+00     0.32364517E-01     0.15698788E+00      89     0.67752108E-01
-0.23600000E+02    -0.91976553E+00     0.15866847E+00     0.30000000E+01     0.10779881E-02     0.99713892E+00     0.32716364E-01     0.15602297E+00      89     0.67752108E-01
-0.23500000E+02    -0.91792965E+00     0.15799592E+00     0.30000000E+01     0.74248202E-03     0.99724126E+00     0.32917168E-01     0.15534335E+00      89     0.67752108E-01
-0.23400002E+02    -0.91342127E+00     0.15718944E+00     0.30000000E+01    -0.22658519E-03     0.99717730E+00     0.32797478E-01     0.15452786E+00      90     0.60823578E-01
-0.23300001E+02    -0.90772754E+00     0.15601796E+00     0.30000000E+01    -0.19824523E-02     0.99692488E+00     0.33109497E-01     0.15334581E+00      90     0.60823578E-01
-0.23200001E+02    -0.90421212E+00     0.15474242E+00     0.30000000E+01    -0.35764696E-02     0.99673617E+00     0.33562608E-01     0.15206438E+00      90     0.60823578E-01
-0.23100000E+02    -0.90058690E+00     0.15361564E+00     0.30000000E+01    -0.47880718E-02     0.99665964E+00     0.33544179E-01     0.15092467E+00      90     0.60823578E-01
-0.23000002E+02    -0.89674187E+00     0.15279968E+00     0.30000000E+01    -0.56896862E-02     0.99660444E+00     0.33628799E-01     0.15010436E+00      90     0.60823578E-01
-0.22900002E+02    -0.89189321E+00     0.15193889E+00     0.30000000E+01    -0.68506105E-02     0.99646544E+00     0.34011714E-01     0.14923875E+00      90     0.60823578E-01
-0.22700001E+02    -0.88359374E+00     0.15034570E+00     0.30000000E+01    -0.86448546E-02     0.99636984E+00     0.34181930E-01     0.14763388E+00      90     0.60823578E-01
-0.22600002E+02    -0.87805545E+00     0.14913177E+00     0.30000000E+01    -0.10419216E-01     0.99608880E+00     0.34737673E-01     0.14641760E+00      90     0.60823578E-01
-0.22500000E+02    -0.87435389E+00     0.14811929E+00     0.30000000E+01    -0.11484338E-01     0.99600494E+00     0.34698594E-01     0.14539391E+00      90     0.60823578E-01
-0.22400002E+02    -0.87351573E+00     0.14725801E+00     0.30000000E+01    -0.11791050E-01     0.99615979E+00     0.34890488E-01     0.14452419E+00      90     0.60823578E-01
-0.22300001E+02    -0.86881232E+00     0.14650249E+00     0.30000000E+01    -0.12794955E-01     0.99607664E+00     0.35129804E-01     0.14376374E+00      90     0.60823578E-01
-0.22200001E+02    -0.85915625E+00     0.14522952E+00     0.30000000E+01    -0.15177477E-01     0.99556255E+00     0.34933250E-01     0.14247474E+00      90     0.60823578E-01
-0.22100000E+02    -0.85259002E+00     0.14426059E+00     0.30000000E+01    -0.16764870E-01     0.99527884E+00     0.35293546E-01     0.14150152E+00      91     0.54339148E-01
-0.22000000E+02    -0.84982824E+00     0.14360784E+00     0.30000000E+01    -0.17147705E-01     0.99537373E+00     0.35747334E-01     0.14084791E+00      91     0.54339148E-01
-0.21900002E+02    -0.84498316E+00     0.14284837E+00     0.30000000E+01    -0.18050591E-01     0.99529606E+00     0.35628110E-01     0.14007966E+00      91     0.54339148E-01
-0.21800001E+02    -0.84136087E+00     0.14191531E+00     0.30000000E+01    -0.18755678E-01     0.99391842E+00     0.36144167E-01     0.13914317E+00      91     0.54339148E-01
-0.21700001E+02    -0.83693415E+00     0.14102516E+00     0.30000000E+01    -0.19882672E-01     0.99481708E+00     0.36141686E-01     0.13824239E+00      91     0.54339148E-01
-0.21600000E+02    -0.83504975E+00     0.13999107E+00     0.30000000E+01    -0.20502651E-01     0.99442357E+00     0.36690842E-01     0.13719769E+00      91     0.54339148E-01
