9.999999999999998890e-01 1.290000000000011407e-03
9.841340361651920166e-01 3.063050510647332900e-03
9.682720665019324269e-01 5.048100702184189076e-03
9.524180841762578398e-01 7.220728044364430574e-03
9.365760803434354242e-01 9.557051681654929118e-03
9.207500431432115162e-01 1.203526074766478673e-02
9.049439566958173975e-01 1.463639627112525883e-02
8.891618000989889303e-01 1.734458564090407204e-02
8.734075464262507360e-01 2.014689658047525214e-02
8.576851617267149397e-01 2.303294746554794895e-02
8.419986040266501659e-01 2.599438307055002353e-02
8.263518223330695855e-01 2.902429978933717541e-02
8.107487556395898132e-01 3.211668225961049339e-02
7.951933319348093443e-01 3.526589423327142203e-02
7.796894672134594417e-01 3.846625047959532223e-02
7.642410644905727191e-01 4.171168340011791736e-02
7.488520128189207758e-01 4.499550771520338666e-02
7.335261863099650226e-01 4.831027883490172231e-02
7.182674431585703845e-01 5.164773508876933233e-02
7.030796246717250231e-01 5.499881056821152858e-02
6.879665543015128781e-01 5.835370362091827495e-02
6.729320366825783939e-01 6.170198571564504408e-02
6.579798566743311206e-01 6.503273615866078661e-02
6.431137784081281117e-01 6.833468969799977311e-02
6.283375443396724824e-01 7.159638612894023146e-02
6.136548743068714895e-01 7.480631337404392012e-02
5.990694645933862805e-01 7.795303794749629256e-02
5.845849869981135649e-01 8.102531905656289168e-02
5.702050879108284676e-01 8.401220471022623204e-02
5.559333873942259308e-01 8.690311000084932624e-02
5.417734782725895926e-01 8.968787913850334581e-02
5.277289252273172915e-01 9.235683382116080531e-02
5.138032638995313484e-01 9.490081111761865251e-02
5.000000000000001110e-01 9.731119424832725129e-02
4.863226084265935834e-01 9.957993951623587969e-02
4.727745323894976259e-01 1.016996022237531827e-01
4.593591825444023335e-01 1.036633637808641456e-01
4.460799361338897429e-01 1.054650614359405464e-01
4.329401361372292589e-01 1.070992212177008795e-01
4.199430904288018462e-01 1.085610938333339132e-01
4.070920709453594855e-01 1.098466924862512711e-01
3.943903128623333920e-01 1.109528309099151316e-01
3.818410137793947223e-01 1.118771594028147576e-01
3.694473329154774888e-01 1.126181963223499977e-01
3.572123903134606371e-01 1.131753523673681289e-01
3.451392660547150104e-01 1.135489450526821625e-01
3.332309994837083789e-01 1.137402010442494366e-01
3.214905884428678196e-01 1.137512444601897488e-01
3.099209885178879631e-01 1.135850698208592385e-01
2.985251122936787294e-01 1.132454990142267304e-01
2.873058286211370715e-01 1.127371223896492247e-01
2.762659618949298013e-01 1.120652248603609957e-01
2.654082913424666845e-01 1.112356986392179226e-01
2.547355503242452190e-01 1.102549449123797348e-01
2.442504256457417311e-01 1.091297673348776143e-01
2.339555568810219865e-01 1.078672606795636618e-01
2.238535357082431787e-01 1.064746982632644168e-01
2.139469052572124941e-01 1.049594218957875802e-01
2.042381594691679014e-01 1.033287380422571733e-01
1.947297424689413692e-01 1.015898236594272863e-01
1.854240479496642724e-01 9.974964477302397658e-02
1.763234185701672008e-01 9.781489032448917320e-02
1.674301453652287108e-01 9.579192315723622508e-02
1.587464671688187945e-01 9.368674926561069982e-02
1.502745700504856119e-01 9.150500562905870827e-02
1.420165867650229341e-01 8.925196613665731249e-02
1.339745962155614034e-01 8.693256431081294866e-02
1.261506229302150617e-01 8.455143080002880396e-02
1.185466365524179277e-01 8.211294296281214378e-02
1.111645513450765232e-01 7.962128333736109842e-02
1.040062257086641351e-01 7.708050340840612302e-02
9.707346171337882801e-02 7.449458886070053909e-02
9.036800464548166989e-02 7.186752245812697004e-02
8.389154256793041053e-02 6.920334081057029352e-02
7.764570589541863743e-02 6.650618158230478527e-02
7.163206698392743377e-02 6.378031814300549884e-02
6.585213973489323358e-02 6.103017924621347706e-02
6.030737921409157209e-02 5.826035201488015403e-02
5.499918128533154427e-02 5.547556728947113797e-02
4.992888225905456334e-02 5.268066721755778475e-02
4.509775855592612626e-02 4.988055579941692852e-02
4.050702638550263135e-02 4.708013391596282959e-02
3.615784144005795842e-02 4.428422111847151593e-02
3.205129860364375194e-02 4.149746712163535078e-02
2.818843167645834757e-02 3.872425648399782649e-02
2.457021311459295365e-02 3.596861035926914030e-02
2.119755378522125699e-02 3.323408944093787093e-02
1.807130273729329328e-02 3.052370229018922312e-02
1.519224698779197968e-02 2.783982312978754495e-02
1.256111132360571148e-02 2.518412290790402255e-02
1.017855811906731578e-02 2.255751699661067214e-02
8.045187169204659483e-03 1.996013230729362306e-02
6.161535538745877005e-03 1.739129590286370153e-02
4.528077426915411152e-03 1.484954639259850051e-02
3.145224048057615462e-03 1.233266854178325170e-02
2.013323528115562588e-03 9.837750649503450295e-03
1.132660816992037134e-03 7.361263379556835448e-03
5.034576168149174080e-04 4.899157906634604535e-03
1.258723261249317105e-04 2.446980495999550101e-03
0.000000000000000000e+00 0.000000000000000000e+00
1.258723261249317105e-04 -2.042661898970670777e-03
5.034576168149174080e-04 -4.087648388201564793e-03
1.132660816992037134e-03 -6.136955416988569036e-03
2.013323528115562588e-03 -8.192569784104167252e-03
3.145224048057615462e-03 -1.025646106264144729e-02
4.528077426915411152e-03 -1.233056951826568860e-02
6.161535538745877005e-03 -1.441678907604953229e-02
8.045187169204659483e-03 -1.651694470025162273e-02
1.017855811906731578e-02 -1.863276390716389272e-02
1.256111132360571148e-02 -2.076584251519982688e-02
1.519224698779197968e-02 -2.291760512880432199e-02
1.807130273729329328e-02 -2.508926123293693869e-02
2.119755378522125699e-02 -2.728175812258215940e-02
2.457021311459295365e-02 -2.949573218802785737e-02
2.818843167645834757e-02 -3.173146030487469793e-02
3.205129860364375194e-02 -3.398881322433295465e-02
3.615784144005795842e-02 -3.626721291458426255e-02
4.050702638550263135e-02 -3.856559576243664966e-02
4.509775855592612626e-02 -4.088238340547315636e-02
4.992888225905456334e-02 -4.321546273248107195e-02
5.499918128533154427e-02 -4.556217627296020589e-02
6.030737921409157209e-02 -4.791932380811681630e-02
6.585213973489323358e-02 -5.028317559298618039e-02
7.163206698392743377e-02 -5.264949710229355206e-02
7.764570589541863743e-02 -5.501358472370487807e-02
8.389154256793041053e-02 -5.737031134472815597e-02
9.036800464548166989e-02 -5.971418033730408609e-02
9.707346171337882801e-02 -6.203938605960663405e-02
1.040062257086641351e-01 -6.433987868813678679e-02
1.111645513450765232e-01 -6.660943098200816648e-02
1.185466365524179277e-01 -6.884170447844926988e-02
1.261506229302150617e-01 -7.103031263217278457e-02
1.339745962155614034e-01 -7.316887854417901405e-02
1.420165867650229341e-01 -7.525108517486406301e-02
1.502745700504856119e-01 -7.727071629336039471e-02
1.587464671688187945e-01 -7.922168686572889085e-02
1.674301453652287108e-01 -8.109806210984948915e-02
1.763234185701672008e-01 -8.289406502131861643e-02
1.854240479496642724e-01 -8.460407277584079677e-02
1.947297424689413692e-01 -8.622260301096010271e-02
2.042381594691679014e-01 -8.774429155429035176e-02
2.139469052572124941e-01 -8.916386366816217435e-02
2.238535357082431787e-01 -9.047610129547101199e-02
2.339555568810219865e-01 -9.167580909568258385e-02
2.442504256457417311e-01 -9.275778223545017021e-02
2.547355503242452190e-01 -9.371677893304351803e-02
2.654082913424666845e-01 -9.454750064443662172e-02
2.762659618949298013e-01 -9.524458252338628694e-02
2.873058286211370715e-01 -9.580259639755012158e-02
2.985251122936787294e-01 -9.621606799432115553e-02
3.099209885178879631e-01 -9.647950954698973625e-02
3.214905884428678196e-01 -9.658746824322859970e-02
3.332309994837083789e-01 -9.653459027733553299e-02
3.451392660547150104e-01 -9.631569957156230211e-02
3.572123903134606371e-01 -9.592588957754122347e-02
3.694473329154774888e-01 -9.536062599246378224e-02
3.818410137793947223e-01 -9.461585775913217145e-02
3.943903128623333920e-01 -9.368813339167911258e-02
4.070920709453594855e-01 -9.257471949954772239e-02
4.199430904288018462e-01 -9.127371838187449404e-02
4.329401361372292589e-01 -8.978418173269742120e-02
4.460799361338897429e-01 -8.810621782276180369e-02
4.593591825444023335e-01 -8.624108998250047675e-02
4.727745323894976259e-01 -8.419130476771902183e-02
4.863226084265935834e-01 -8.196068879868770307e-02
5.000000000000001110e-01 -7.955445386994235146e-02
5.138032638995313484e-01 -7.697925047109487051e-02
5.277289252273172915e-01 -7.424321027438013365e-02
5.417734782725895926e-01 -7.135597836968667063e-02
5.559333873942259308e-01 -6.832873600535639691e-02
5.702050879108284676e-01 -6.517421427692283997e-02
5.845849869981135649e-01 -6.190669856635658275e-02
5.990694645933862805e-01 -5.854202256337657367e-02
6.136548743068714895e-01 -5.509754941740072770e-02
6.283375443396724824e-01 -5.159213602566014439e-02
6.431137784081281117e-01 -4.804607474874934142e-02
6.579798566743311206e-01 -4.448100508886861093e-02
6.729320366825783939e-01 -4.091978624067785231e-02
6.879665543015128781e-01 -3.738632014654227897e-02
7.030796246717250231e-01 -3.390531401696197933e-02
7.182674431585703845e-01 -3.050197151409067900e-02
7.335261863099650226e-01 -2.720160327890035895e-02
7.488520128189207758e-01 -2.402915057806175383e-02
7.642410644905727191e-01 -2.100862094337596978e-02
7.796894672134594417e-01 -1.816244217307731723e-02
7.951933319348093443e-01 -1.551075135602910347e-02
8.107487556395898132e-01 -1.307064904426012697e-02
8.263518223330695855e-01 -1.085546567932414719e-02
8.419986040266501659e-01 -8.874108163834243390e-03
8.576851617267149397e-01 -7.130579279876515797e-03
8.734075464262507360e-01 -5.623791618482606655e-03
8.891618000989889303e-01 -4.347830816272610713e-03
9.049439566958173975e-01 -3.292860085147536042e-03
9.207500431432115162e-01 -2.446899010651924864e-03
9.365760803434354242e-01 -1.798753964931085712e-03
9.524180841762578398e-01 -1.342424637506729529e-03
9.682720665019324269e-01 -1.083360354407761393e-03
9.841340361651920166e-01 -1.046990067879081075e-03
9.999999999999998890e-01 -1.289999999999996878e-03
