  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W3-301                      
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     18.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000002E+02    -0.11022792E+01     0.11931399E+00     0.18000000E+02     0.16772727E-01     0.84642315E+00     0.83423771E-01     0.11694124E+00      85     0.51262014E-01
-0.18500002E+02    -0.10883574E+01     0.10071424E+00     0.18000000E+02     0.53820172E-02     0.74671364E+00     0.10201430E+00     0.98040774E-01      86     0.46835184E-01
-0.17500000E+02    -0.10865802E+01     0.87540202E-01     0.18000000E+02    -0.14223030E-02     0.70233530E+00     0.11462341E+00     0.84711760E-01      87     0.42655937E-01
-0.16500000E+02    -0.10628085E+01     0.83459653E-01     0.18000000E+02    -0.74631581E-02     0.64882171E+00     0.12699693E+00     0.80493420E-01      88     0.38724273E-01
-0.15500001E+02    -0.10575836E+01     0.65999240E-01     0.18000000E+02    -0.10678045E-01     0.61344099E+00     0.13794222E+00     0.62895827E-01      89     0.35037611E-01
-0.15000001E+02    -0.10444561E+01     0.73538996E-01     0.18000000E+02    -0.12952667E-01     0.59462523E+00     0.14506020E+00     0.70394032E-01      89     0.35037611E-01
-0.14500000E+02    -0.10528476E+01     0.69673792E-01     0.18000000E+02    -0.14774002E-01     0.57843560E+00     0.15476483E+00     0.66479377E-01      89     0.35037611E-01
-0.14000001E+02    -0.10483787E+01     0.66348210E-01     0.18000000E+02    -0.16041206E-01     0.56309777E+00     0.16338027E+00     0.63118443E-01      90     0.31591073E-01
-0.13500001E+02    -0.10479312E+01     0.61927758E-01     0.18000000E+02    -0.17362759E-01     0.55245572E+00     0.17021668E+00     0.58650300E-01      90     0.31591073E-01
-0.13000001E+02    -0.10425367E+01     0.57726152E-01     0.18000000E+02    -0.18168099E-01     0.54171276E+00     0.17899546E+00     0.54428227E-01      91     0.28378025E-01
-0.12500001E+02    -0.10304993E+01     0.53248551E-01     0.18000000E+02    -0.18941693E-01     0.52776116E+00     0.18539906E+00     0.49906265E-01      91     0.28378025E-01
-0.12000000E+02    -0.10156884E+01     0.48712566E-01     0.18000000E+02    -0.19586947E-01     0.51436728E+00     0.18963553E+00     0.45314331E-01      92     0.25390362E-01
-0.11500001E+02    -0.10192394E+01     0.41855182E-01     0.18000000E+02    -0.19795319E-01     0.50804442E+00     0.19913071E+00     0.38434703E-01      92     0.25390362E-01
-0.11000001E+02    -0.10191188E+01     0.34628458E-01     0.18000000E+02    -0.19747432E-01     0.49413368E+00     0.20404398E+00     0.31142455E-01      92     0.25390362E-01
-0.10000001E+02    -0.10623319E+01     0.21448402E-01     0.18000000E+02    -0.19373033E-01     0.47926930E+00     0.21908361E+00     0.17804084E-01      93     0.22619039E-01
-0.95000010E+01    -0.99355316E+00     0.18427998E-01     0.18000000E+02    -0.27126526E-01     0.46515265E+00     0.22542588E+00     0.14741236E-01      94     0.20054530E-01
-0.90000000E+01    -0.90968508E+00     0.15435758E-01     0.18000000E+02    -0.37655082E-01     0.45087641E+00     0.23529692E+00     0.11716378E-01      95     0.17687026E-01
-0.85000019E+01    -0.82406271E+00     0.13582012E-01     0.18000000E+02    -0.46677869E-01     0.43666512E+00     0.24327771E+00     0.98304385E-02      96     0.15506859E-01
-0.80000010E+01    -0.73557091E+00     0.12100149E-01     0.18000000E+02    -0.55828087E-01     0.42492005E+00     0.25128895E+00     0.83148172E-02      97     0.13504614E-01
-0.75000005E+01    -0.64797819E+00     0.11027900E-01     0.18000000E+02    -0.64243719E-01     0.41127294E+00     0.25922126E+00     0.72008092E-02      98     0.11671360E-01
