  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO-2026-HT1-T21                
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      1.50000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.22100000E+02    -0.10272577E+01     0.14356889E+00     0.15000000E+01     0.42467676E-02     0.10000000E+01     0.11566315E-01     0.14091064E+00      96     0.70675939E-01
-0.21900002E+02    -0.10337229E+01     0.14018585E+00     0.15000000E+01     0.14230249E-02     0.10000000E+01     0.11489625E-01     0.13744527E+00      96     0.70675939E-01
-0.21700001E+02    -0.10339894E+01     0.13707249E+00     0.15000000E+01    -0.11523701E-02     0.10000000E+01     0.11780621E-01     0.13428511E+00      96     0.70675939E-01
-0.21400000E+02    -0.10356760E+01     0.13240269E+00     0.15000000E+01    -0.48881094E-02     0.10000000E+01     0.11628238E-01     0.12951799E+00      96     0.70675939E-01
-0.21300001E+02    -0.10350845E+01     0.13098088E+00     0.15000000E+01    -0.59597879E-02     0.10000000E+01     0.11909961E-01     0.12807994E+00      96     0.70675939E-01
-0.21200001E+02    -0.10376623E+01     0.13023171E+00     0.15000000E+01    -0.64919256E-02     0.10000000E+01     0.11918424E-01     0.12730297E+00      96     0.70675939E-01
-0.21100002E+02    -0.10374923E+01     0.12895675E+00     0.15000000E+01    -0.74244747E-02     0.10000000E+01     0.11932519E-01     0.12600064E+00      97     0.63448578E-01
-0.21000000E+02    -0.10367742E+01     0.12772256E+00     0.15000000E+01    -0.83302883E-02     0.10000000E+01     0.12062140E-01     0.12474501E+00      97     0.63448578E-01
-0.20900000E+02    -0.10407027E+01     0.12700975E+00     0.15000000E+01    -0.87097194E-02     0.10000000E+01     0.12044807E-01     0.12400169E+00      97     0.63448578E-01
-0.20800001E+02    -0.10396277E+01     0.12588389E+00     0.15000000E+01    -0.95078992E-02     0.10000000E+01     0.11923730E-01     0.12285037E+00      97     0.63448578E-01
-0.20700003E+02    -0.10371907E+01     0.12463124E+00     0.15000000E+01    -0.10400268E-01     0.10000000E+01     0.12161976E-01     0.12158241E+00      97     0.63448578E-01
-0.20600000E+02    -0.10406215E+01     0.12405480E+00     0.15000000E+01    -0.10594382E-01     0.10000000E+01     0.12205669E-01     0.12098004E+00      97     0.63448578E-01
