  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO-2026-HT1-T36                
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      1.50000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.19200001E+02    -0.59115839E+00     0.16209750E+00     0.15000000E+01     0.29286774E-01     0.50000001E-01     0.35717662E-01     0.15558547E+00      88     0.30420093E-01
-0.19100000E+02    -0.58571726E+00     0.16174002E+00     0.15000000E+01     0.28690411E-01     0.50000001E-01     0.36072344E-01     0.15522502E+00      88     0.30420093E-01
-0.19000002E+02    -0.57986373E+00     0.16130450E+00     0.15000000E+01     0.27996467E-01     0.50000001E-01     0.36273967E-01     0.15478216E+00      88     0.30420093E-01
-0.18900002E+02    -0.57393682E+00     0.16086486E+00     0.15000000E+01     0.27247068E-01     0.50000001E-01     0.36488544E-01     0.15433405E+00      88     0.30420093E-01
-0.18800001E+02    -0.56826073E+00     0.16042507E+00     0.15000000E+01     0.26576005E-01     0.50000001E-01     0.36855496E-01     0.15388833E+00      88     0.30420093E-01
-0.18700001E+02    -0.56268442E+00     0.15997007E+00     0.15000000E+01     0.25918875E-01     0.50000001E-01     0.36579229E-01     0.15342073E+00      88     0.30420093E-01
-0.18600000E+02    -0.55692315E+00     0.15952599E+00     0.15000000E+01     0.25206888E-01     0.50000001E-01     0.37225857E-01     0.15297265E+00      88     0.30420093E-01
-0.18500002E+02    -0.55103165E+00     0.15910405E+00     0.15000000E+01     0.24558656E-01     0.50000001E-01     0.37393626E-01     0.15254185E+00      89     0.27573153E-01
-0.18400000E+02    -0.54515070E+00     0.15870138E+00     0.15000000E+01     0.23925392E-01     0.50000001E-01     0.37574418E-01     0.15213124E+00      89     0.27573153E-01
-0.18300001E+02    -0.53913110E+00     0.15827806E+00     0.15000000E+01     0.23260716E-01     0.50000001E-01     0.38056619E-01     0.15169898E+00      89     0.27573153E-01
-0.18200001E+02    -0.53336304E+00     0.15786779E+00     0.15000000E+01     0.22598308E-01     0.50000001E-01     0.37862375E-01     0.15128267E+00      89     0.27573153E-01
-0.18100002E+02    -0.52748144E+00     0.15746747E+00     0.15000000E+01     0.21981928E-01     0.50000001E-01     0.38190510E-01     0.15087634E+00      89     0.27573153E-01
-0.18000000E+02    -0.52121007E+00     0.15701273E+00     0.15000000E+01     0.21301558E-01     0.50000001E-01     0.38535535E-01     0.15040489E+00      89     0.27573153E-01
-0.17900000E+02    -0.51559460E+00     0.15662771E+00     0.15000000E+01     0.20666394E-01     0.50000001E-01     0.38975786E-01     0.15002172E+00      90     0.24956182E-01
