  
       RFOIL         Version 3.00
  
 Calculated polar for: MHKF1-240                       
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      1.50000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000000E+02    -0.93060356E+00     0.13853505E+00     0.15000000E+01     0.12416508E-01     0.10000000E+01     0.31607401E-01     0.13536127E+00      94     0.51737409E-01
-0.17999998E+02    -0.88599050E+00     0.11526900E+00     0.15000000E+01    -0.63884030E-02     0.10000000E+01     0.41580927E-01     0.11188678E+00      95     0.45763321E-01
-0.16000000E+02    -0.84685171E+00     0.92502818E-01     0.15000000E+01    -0.21114936E-01     0.10000000E+01     0.60760759E-01     0.88998117E-01      96     0.40188644E-01
-0.13999999E+02    -0.83491743E+00     0.68619043E-01     0.15000000E+01    -0.32161474E-01     0.10000000E+01     0.10531944E+00     0.65141119E-01      98     0.30331856E-01
-0.13000000E+02    -0.84647393E+00     0.63949637E-01     0.15000000E+01    -0.37328482E-01     0.10000000E+01     0.14672187E+00     0.60602721E-01      98     0.30331856E-01
-0.12000000E+02    -0.88597375E+00     0.48348319E-01     0.15000000E+01    -0.41559268E-01     0.91243702E+00     0.19611765E+00     0.44958774E-01      98     0.30331856E-01
-0.10999999E+02    -0.94324255E+00     0.28712291E-01     0.15000000E+01    -0.40776640E-01     0.80686879E+00     0.23775400E+00     0.24914702E-01      99     0.26073169E-01
-0.10000000E+02    -0.89490092E+00     0.16842403E-01     0.15000000E+01    -0.58456570E-01     0.75334245E+00     0.29231122E+00     0.12876781E-01      99     0.26073169E-01
-0.89999990E+01    -0.71911108E+00     0.13541137E-01     0.15000000E+01    -0.82112849E-01     0.71761775E+00     0.33299169E+00     0.94196834E-02     101     0.18860180E-01
-0.79999990E+01    -0.54571164E+00     0.15008262E-01     0.15000000E+01    -0.10325016E+00     0.68988317E+00     0.36557615E+00     0.10688974E-01     103     0.13218594E-01
-0.69999995E+01    -0.39291060E+00     0.14545260E-01     0.15000000E+01    -0.11478432E+00     0.66493458E+00     0.38143837E+00     0.10021048E-01     105     0.88863196E-02
-0.59999995E+01    -0.24476077E+00     0.14395501E-01     0.15000000E+01    -0.12466990E+00     0.64340073E+00     0.39323407E+00     0.97170472E-02     107     0.56161257E-02
-0.49999990E+01    -0.10509825E+00     0.14456047E-01     0.15000000E+01    -0.13188422E+00     0.62422216E+00     0.40369534E+00     0.96590761E-02     109     0.32140389E-02
-0.39999995E+01     0.30667190E-01     0.14591629E-01     0.15000000E+01    -0.13787511E+00     0.60691494E+00     0.41366619E+00     0.97014997E-02     111     0.15439439E-02
-0.30000000E+01     0.16443148E+00     0.14788316E-01     0.15000000E+01    -0.14322311E+00     0.59051234E+00     0.42307252E+00     0.98159928E-02     113     0.51177095E-03
-0.19999989E+01     0.29681462E+00     0.15003269E-01     0.15000000E+01    -0.14812756E+00     0.57550544E+00     0.43262649E+00     0.99735865E-02     115     0.44556706E-04
