  
       RFOIL         Version 3.00
  
 Calculated polar for: MHKF1-180                       
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      1.50000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000000E+02    -0.77001882E+00     0.17087092E+00     0.15000000E+01     0.35006218E-01     0.10000000E+01     0.10249441E-01     0.16912553E+00     101     0.49521960E-01
-0.16000000E+02    -0.88825989E+00     0.69996111E-01     0.15000000E+01    -0.45575473E-01     0.10000000E+01     0.11740332E-01     0.66786252E-01     102     0.43458544E-01
-0.13000000E+02    -0.98311406E+00     0.30494235E-01     0.15000000E+01    -0.66744693E-01     0.10000000E+01     0.13391519E-01     0.26286256E-01     102     0.43458544E-01
-0.12000000E+02    -0.92775238E+00     0.22747518E-01     0.15000000E+01    -0.73603630E-01     0.87697655E+00     0.14487159E-01     0.18014345E-01     103     0.37775740E-01
-0.10999999E+02    -0.80455780E+00     0.17937437E-01     0.15000000E+01    -0.87410778E-01     0.79801887E+00     0.16863495E-01     0.12708044E-01     104     0.32514442E-01
-0.10000000E+02    -0.67179644E+00     0.15659163E-01     0.15000000E+01    -0.96703492E-01     0.74315703E+00     0.20231770E-01     0.10098008E-01     105     0.27709089E-01
-0.89999990E+01    -0.54125351E+00     0.14250401E-01     0.15000000E+01    -0.10325649E+00     0.70349985E+00     0.25132611E-01     0.84686726E-02     107     0.19534720E-01
-0.79999990E+01    -0.41030872E+00     0.13155431E-01     0.15000000E+01    -0.10915101E+00     0.67337394E+00     0.33630542E-01     0.72457292E-02     108     0.16155733E-01
-0.69999995E+01    -0.27949685E+00     0.12295613E-01     0.15000000E+01    -0.11457065E+00     0.64923984E+00     0.50372973E-01     0.63211289E-02     109     0.13216374E-01
-0.59999995E+01    -0.14729440E+00     0.11442735E-01     0.15000000E+01    -0.12028784E+00     0.62882876E+00     0.10237045E+00     0.55881324E-02     111     0.85080024E-02
-0.49999990E+01    -0.10675823E-01     0.10444256E-01     0.15000000E+01    -0.12756835E+00     0.61090553E+00     0.27498126E+00     0.51807943E-02     112     0.66598575E-02
-0.39999995E+01     0.11801283E+00     0.10343779E-01     0.15000000E+01    -0.13183662E+00     0.59510684E+00     0.36650226E+00     0.52532391E-02     114     0.37973730E-02
