199   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
0.25       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
1.0	-0.00506
0.984134	-0.003105088
0.9682721	-0.001594405
0.9524181	-0.0004756433
0.9365761	0.0002956621
0.92075	0.0007562225
0.904944	0.0009352834
0.8891618	0.0008550827
0.8734075	0.0005314495
0.8576852	-2.548365e-05
0.8419986	-0.0008104841
0.8263518	-0.001822365
0.8107488	-0.003063097
0.7951933	-0.004536917
0.7796895	-0.006249445
0.7642411	-0.008206837
0.748852	-0.01041499
0.7335262	-0.01287882
0.7182674	-0.01560159
0.7030796	-0.01858437
0.6879666	-0.02182558
0.672932	-0.0253206
0.6579799	-0.02906151
0.6431138	-0.03303695
0.6283375	-0.03723207
0.6136549	-0.04162853
0.5990695	-0.04620468
0.584585	-0.05093575
0.5702051	-0.05579411
0.5559334	-0.06074972
0.5417735	-0.06577042
0.5277289	-0.07082247
0.5138033	-0.07587102
0.5	-0.08088059
0.4863226	-0.0858156
0.4727745	-0.09064088
0.4593592	-0.0953222
0.4460799	-0.0998267
0.4329401	-0.1041234
0.4199431	-0.1081835
0.4070921	-0.1119808
0.3943903	-0.1154923
0.381841	-0.1186978
0.3694473	-0.1215806
0.3572124	-0.1241278
0.3451393	-0.1263296
0.333231	-0.1281802
0.3214906	-0.1296773
0.309921	-0.1308218
0.2985251	-0.1316182
0.2873058	-0.132074
0.276266	-0.1321994
0.2654083	-0.1320075
0.2547356	-0.1315133
0.2442504	-0.130734
0.2339556	-0.1296882
0.2238535	-0.1283957
0.2139469	-0.1268772
0.2042382	-0.1251538
0.1947297	-0.1232467
0.185424	-0.121177
0.1763234	-0.1189649
0.1674301	-0.1166302
0.1587465	-0.1141913
0.1502746	-0.1116654
0.1420166	-0.1090679
0.1339746	-0.1064129
0.1261506	-0.1037124
0.1185466	-0.1009767
0.1111646	-0.09821418
0.1040062	-0.09543128
0.09707346	-0.0926326
0.090368	-0.089821
0.08389154	-0.08699767
0.07764571	-0.08416229
0.07163207	-0.08131321
0.06585214	-0.0784476
0.06030738	-0.07556168
0.05499918	-0.07265092
0.04992888	-0.06971029
0.04509776	-0.06673443
0.04050703	-0.06371791
0.03615784	-0.06065543
0.0320513	-0.05754203
0.02818843	-0.05437324
0.02457021	-0.0511453
0.02119755	-0.04785526
0.0180713	-0.04450111
0.01519225	-0.0410819
0.01256111	-0.03759777
0.01017856	-0.03405
0.008045187	-0.03044104
0.006161536	-0.02677445
0.004528077	-0.0230549
0.003145224	-0.01928806
0.002013324	-0.01548051
0.001132661	-0.01163964
0.0005034576	-0.007773504
0.0001258723	-0.003890655
0.0	0.0
0.0001258723	0.003102917
0.0005034576	0.006207188
0.001132661	0.009312931
0.002013324	0.01242035
0.003145224	0.01552975
0.004528077	0.01864158
0.006161536	0.02175647
0.008045187	0.02487522
0.01017856	0.0279988
0.01256111	0.03112838
0.01519225	0.03426526
0.0180713	0.03741089
0.02119755	0.04056682
0.02457021	0.0437346
0.02818843	0.04691578
0.0320513	0.05011179
0.03615784	0.05332391
0.04050703	0.05655312
0.04509776	0.05980004
0.04992888	0.06306485
0.05499918	0.06634713
0.06030738	0.06964585
0.06585214	0.07295922
0.07163207	0.07628461
0.07764571	0.07961849
0.08389154	0.08295637
0.090368	0.08629274
0.09707346	0.08962104
0.1040062	0.09293366
0.1111646	0.09622193
0.1185466	0.09947615
0.1261506	0.1026857
0.1339746	0.1058389
0.1420166	0.1089235
0.1502746	0.1119263
0.1587465	0.1148339
0.1674301	0.1176323
0.1763234	0.1203072
0.185424	0.1228444
0.1947297	0.1252301
0.2042382	0.1274504
0.2139469	0.1294926
0.2238535	0.1313442
0.2339556	0.1329943
0.2442504	0.1344329
0.2547356	0.1356514
0.2654083	0.136643
0.276266	0.1374023
0.2873058	0.137926
0.2985251	0.1382126
0.309921	0.1382626
0.3214906	0.1380782
0.333231	0.137664
0.3451393	0.1370261
0.3572124	0.1361724
0.3694473	0.1351127
0.381841	0.133858
0.3943903	0.1324205
0.4070921	0.1308135
0.4199431	0.1290511
0.4329401	0.1271476
0.4460799	0.1251178
0.4593592	0.122976
0.4727745	0.1207365
0.4863226	0.1184125
0.5	0.1160166
0.5138033	0.11356
0.5277289	0.1110528
0.5417735	0.1085033
0.5559334	0.1059187
0.5702051	0.1033041
0.584585	0.1006635
0.5990695	0.09799909
0.6136549	0.09531194
0.6283375	0.0926019
0.6431138	0.08986791
0.6579799	0.08710832
0.672932	0.08432109
0.6879666	0.08150414
0.7030796	0.07865555
0.7182674	0.07577381
0.7335262	0.07285788
0.748852	0.06990722
0.7642411	0.06692164
0.7796895	0.06390087
0.7951933	0.06084399
0.8107488	0.05774849
0.8263518	0.054609
0.8419986	0.05141561
0.8576852	0.04815171
0.8734075	0.04479136
0.8891618	0.04129604
0.904944	0.03761078
0.92075	0.03365964
0.9365761	0.02934043
0.9524181	0.02451869
0.9682721	0.01902084
0.984134	0.01262651
1.0	0.00506
