9.999999999999998890e-01 8.910000000000035947e-03
9.841340361651920166e-01 1.386604782706120538e-02
9.682720665019324269e-01 1.837838515622171667e-02
9.524180841762578398e-01 2.274163391225009906e-02
9.365760803434354242e-01 2.710880571223271696e-02
9.207500431432115162e-01 3.154232677453796402e-02
9.049439566958173975e-01 3.605111610897526742e-02
8.891618000989889303e-01 4.061650269919596379e-02
8.734075464262507360e-01 4.520941358373423147e-02
8.576851617267149397e-01 4.980091995497571561e-02
8.419986040266501659e-01 5.436789950071522354e-02
8.263518223330695855e-01 5.889526571448802650e-02
8.107487556395898132e-01 6.337593296445642732e-02
7.951933319348093443e-01 6.780943262845613717e-02
7.796894672134594417e-01 7.219987228287876035e-02
7.642410644905727191e-01 7.655373740980958575e-02
7.488520128189207758e-01 8.087787304735774563e-02
7.335261863099650226e-01 8.517785012934434019e-02
7.182674431585703845e-01 8.945681615230582917e-02
7.030796246717250231e-01 9.371484995745980873e-02
6.879665543015128781e-01 9.794878312945198839e-02
6.729320366825783939e-01 1.021524128535859777e-01
6.579798566743311206e-01 1.063170099803668334e-01
6.431137784081281117e-01 1.104320184559567236e-01
6.283375443396724824e-01 1.144858452179840502e-01
6.136548743068714895e-01 1.184666503331860687e-01
5.990694645933862805e-01 1.223630630155848886e-01
5.845849869981135649e-01 1.261647679545996048e-01
5.702050879108284676e-01 1.298629261734977891e-01
5.559333873942259308e-01 1.334504138486629354e-01
5.417734782725895926e-01 1.369218799192012670e-01
5.277289252273172915e-01 1.402736380165850172e-01
5.138032638995313484e-01 1.435034196798292139e-01
5.000000000000001110e-01 1.466100237208307067e-01
4.863226084265935834e-01 1.495929009516678010e-01
4.727745323894976259e-01 1.524517144813341551e-01
4.593591825444023335e-01 1.551859138056270737e-01
4.460799361338897429e-01 1.577943564492140238e-01
4.329401361372292589e-01 1.602750045538102741e-01
4.199430904288018462e-01 1.626247161615224923e-01
4.070920709453594855e-01 1.648391426401878135e-01
3.943903128623333920e-01 1.669127353288001048e-01
3.818410137793947223e-01 1.688388565772504513e-01
3.694473329154774888e-01 1.706099833659048826e-01
3.572123903134606371e-01 1.722179859708123650e-01
3.451392660547150104e-01 1.736544599379331588e-01
3.332309994837083789e-01 1.749110870846651566e-01
3.214905884428678196e-01 1.759800003932762147e-01
3.099209885178879631e-01 1.768541284345756803e-01
2.985251122936787294e-01 1.775274972105920779e-01
2.873058286211370715e-01 1.779954708098250016e-01
2.762659618949298013e-01 1.782549167508245269e-01
2.654082913424666845e-01 1.783042870363594767e-01
2.547355503242452190e-01 1.781436114208093391e-01
2.442504256457417311e-01 1.777744048781746411e-01
2.339555568810219865e-01 1.771994964355926017e-01
2.238535357082431787e-01 1.764227911286825046e-01
2.139469052572124941e-01 1.754489806068253999e-01
2.042381594691679014e-01 1.742832206896779701e-01
1.947297424689413692e-01 1.729307958328201444e-01
1.854240479496642724e-01 1.713967909462847661e-01
1.763234185701672008e-01 1.696857903342717522e-01
1.674301453652287108e-01 1.678016217573204960e-01
1.587464671688187945e-01 1.657471608835617283e-01
1.502745700504856119e-01 1.635242078632029028e-01
1.420165867650229341e-01 1.611334436356241795e-01
1.339745962155614034e-01 1.585744690911199684e-01
1.261506229302150617e-01 1.558459256012602323e-01
1.185466365524179277e-01 1.529456909447740043e-01
1.111645513450765232e-01 1.498711405195478907e-01
1.040062257086641351e-01 1.466194601528097718e-01
9.707346171337882801e-02 1.431879939757169651e-01
9.036800464548166989e-02 1.395746088505138705e-01
8.389154256793041053e-02 1.357780558180753383e-01
7.764570589541863743e-02 1.317983090123799050e-01
7.163206698392743377e-02 1.276368634582504824e-01
6.585213973489323358e-02 1.232969750735292969e-01
6.030737921409157209e-02 1.187838289362628946e-01
5.499918128533154427e-02 1.141046253121440757e-01
4.992888225905456334e-02 1.092685768964133247e-01
4.509775855592612626e-02 1.042868150135418254e-01
4.050702638550263135e-02 9.917220692946560057e-02
3.615784144005795842e-02 9.393909075324174962e-02
3.205129860364375194e-02 8.860293843205148401e-02
2.818843167645834757e-02 8.317996088531401377e-02
