  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T27                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      6.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.23800001E+02    -0.99933350E+00     0.15594937E+00     0.60000000E+01     0.44478346E-02     0.99853724E+00     0.37115887E-01     0.15374885E+00      89     0.67752108E-01
-0.23700001E+02    -0.99929237E+00     0.15446343E+00     0.60000000E+01     0.31786796E-02     0.99851692E+00     0.37413761E-01     0.15225232E+00      89     0.67752108E-01
-0.23600000E+02    -0.99640852E+00     0.15344413E+00     0.60000000E+01     0.21434959E-02     0.99849218E+00     0.37668165E-01     0.15122698E+00      89     0.67752108E-01
-0.23500000E+02    -0.99227285E+00     0.15261544E+00     0.60000000E+01     0.11253402E-02     0.99844831E+00     0.38078308E-01     0.15039900E+00      89     0.67752108E-01
-0.23400002E+02    -0.98863322E+00     0.15185833E+00     0.60000000E+01     0.28942432E-03     0.99842370E+00     0.38347438E-01     0.14964116E+00      89     0.67752108E-01
-0.23300001E+02    -0.98453319E+00     0.15112709E+00     0.60000000E+01    -0.56981493E-03     0.99839294E+00     0.38513854E-01     0.14890712E+00      89     0.67752108E-01
-0.23200001E+02    -0.98114914E+00     0.15037094E+00     0.60000000E+01    -0.12832686E-02     0.99838150E+00     0.38800545E-01     0.14815117E+00      89     0.67752108E-01
-0.23100000E+02    -0.97545725E+00     0.14955230E+00     0.60000000E+01    -0.23586163E-02     0.99832344E+00     0.38721398E-01     0.14732116E+00      89     0.67752108E-01
-0.23000002E+02    -0.97299290E+00     0.14856848E+00     0.60000000E+01    -0.32120543E-02     0.99830759E+00     0.39166175E-01     0.14633732E+00      89     0.67752108E-01
-0.22900002E+02    -0.97142792E+00     0.14727451E+00     0.60000000E+01    -0.43540206E-02     0.99828190E+00     0.39128050E-01     0.14502811E+00      89     0.67752108E-01
-0.22800001E+02    -0.96641201E+00     0.14651620E+00     0.60000000E+01    -0.53822496E-02     0.99823171E+00     0.39382733E-01     0.14426602E+00      89     0.67752108E-01
-0.22700001E+02    -0.96262378E+00     0.14583851E+00     0.60000000E+01    -0.59724776E-02     0.99822104E+00     0.39657872E-01     0.14358687E+00      90     0.60823578E-01
