  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T21                
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      9.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.21400000E+02    -0.94889194E+00     0.94477914E-01     0.90000000E+01    -0.65121733E-01     0.57923305E+00     0.72130146E-02     0.91279902E-01      97     0.75851202E-01
-0.21200001E+02    -0.96888602E+00     0.86539745E-01     0.90000000E+01    -0.71837194E-01     0.57846844E+00     0.72155101E-02     0.83229966E-01      97     0.75851202E-01
-0.21100002E+02    -0.97539395E+00     0.83612487E-01     0.90000000E+01    -0.74289754E-01     0.57788169E+00     0.72540622E-02     0.80261186E-01      97     0.75851202E-01
-0.21000000E+02    -0.98016661E+00     0.81085674E-01     0.90000000E+01    -0.76386370E-01     0.57740849E+00     0.72512273E-02     0.77697396E-01      97     0.75851202E-01
-0.20900000E+02    -0.98241770E+00     0.79115897E-01     0.90000000E+01    -0.77974267E-01     0.57646060E+00     0.72837281E-02     0.75697914E-01      97     0.75851202E-01
-0.20800001E+02    -0.98518121E+00     0.77107452E-01     0.90000000E+01    -0.79583719E-01     0.57585734E+00     0.72785625E-02     0.73660053E-01      97     0.75851202E-01
-0.20700003E+02    -0.98891026E+00     0.74965246E-01     0.90000000E+01    -0.81293374E-01     0.57511812E+00     0.72982409E-02     0.71486302E-01      97     0.75851202E-01
-0.20600000E+02    -0.98921978E+00     0.73472649E-01     0.90000000E+01    -0.82458496E-01     0.57440376E+00     0.73192655E-02     0.69971949E-01      97     0.75851202E-01
-0.20500000E+02    -0.99209124E+00     0.71573392E-01     0.90000000E+01    -0.83941706E-01     0.57375014E+00     0.73480890E-02     0.68044424E-01      97     0.75851202E-01
-0.20400002E+02    -0.99190259E+00     0.70214570E-01     0.90000000E+01    -0.84975131E-01     0.57299691E+00     0.73650973E-02     0.66665314E-01      97     0.75851202E-01
