  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T36                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      3.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.22100000E+02    -0.86384523E+00     0.15904838E+00     0.30000000E+01     0.20130873E-01     0.10000000E+01     0.13291697E+00     0.15692860E+00      80     0.45039348E-01
-0.22000000E+02    -0.85796833E+00     0.15852912E+00     0.30000000E+01     0.19446354E-01     0.10000000E+01     0.13353345E+00     0.15640308E+00      80     0.45039348E-01
-0.21400000E+02    -0.84003639E+00     0.15209213E+00     0.30000000E+01     0.13697455E-01     0.63111699E+00     0.14099593E+00     0.14869240E+00      81     0.41551385E-01
-0.21000000E+02    -0.83277017E+00     0.14772052E+00     0.30000000E+01     0.10042898E-01     0.59831697E+00     0.14586724E+00     0.14421852E+00      81     0.41551385E-01
-0.20900000E+02    -0.82784694E+00     0.14703573E+00     0.30000000E+01     0.92046801E-02     0.59510314E+00     0.14681405E+00     0.14351882E+00      81     0.41551385E-01
-0.20800001E+02    -0.82349229E+00     0.14624645E+00     0.30000000E+01     0.85272957E-02     0.59103948E+00     0.14819844E+00     0.14271273E+00      81     0.41551385E-01
-0.20700003E+02    -0.82178986E+00     0.14532426E+00     0.30000000E+01     0.76916516E-02     0.58276558E+00     0.14949167E+00     0.14177226E+00      82     0.38310602E-01
-0.20600000E+02    -0.81927603E+00     0.14426705E+00     0.30000000E+01     0.67437966E-02     0.57960945E+00     0.15069871E+00     0.14070529E+00      82     0.38310602E-01
-0.20400002E+02    -0.81659633E+00     0.14193648E+00     0.30000000E+01     0.49202126E-02     0.57455081E+00     0.15413947E+00     0.13835637E+00      82     0.38310602E-01
-0.20300001E+02    -0.81119812E+00     0.14131983E+00     0.30000000E+01     0.43337196E-02     0.56901878E+00     0.15453096E+00     0.13771763E+00      82     0.38310602E-01
-0.20200001E+02    -0.80792952E+00     0.14045486E+00     0.30000000E+01     0.35765334E-02     0.56614327E+00     0.15636292E+00     0.13684374E+00      82     0.38310602E-01
