  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T27                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     15.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.23900000E+02    -0.10225809E+01     0.14562660E+00     0.15000000E+02    -0.11900258E-01     0.99797100E+00     0.32772206E-01     0.14369412E+00      88     0.75073726E-01
-0.23800001E+02    -0.10167153E+01     0.14490312E+00     0.15000000E+02    -0.12939332E-01     0.99791932E+00     0.32707293E-01     0.14296575E+00      89     0.67752108E-01
-0.23700001E+02    -0.10122203E+01     0.14430542E+00     0.15000000E+02    -0.13484039E-01     0.99791443E+00     0.32849241E-01     0.14236304E+00      89     0.67752108E-01
-0.23600000E+02    -0.10082626E+01     0.14353216E+00     0.15000000E+02    -0.14235748E-01     0.99789786E+00     0.32971632E-01     0.14158419E+00      89     0.67752108E-01
-0.23400002E+02    -0.10028318E+01     0.14104277E+00     0.15000000E+02    -0.16848940E-01     0.99779767E+00     0.33243384E-01     0.13907382E+00      89     0.67752108E-01
-0.23200001E+02    -0.99387330E+00     0.13970008E+00     0.15000000E+02    -0.18306099E-01     0.99774933E+00     0.33738066E-01     0.13772886E+00      89     0.67752108E-01
-0.23100000E+02    -0.98927563E+00     0.13897675E+00     0.15000000E+02    -0.19164426E-01     0.99771565E+00     0.34094937E-01     0.13700719E+00      89     0.67752108E-01
-0.23000002E+02    -0.98567069E+00     0.13825636E+00     0.15000000E+02    -0.19890765E-01     0.99769497E+00     0.34530453E-01     0.13629068E+00      89     0.67752108E-01
-0.22900002E+02    -0.97974128E+00     0.13768449E+00     0.15000000E+02    -0.20571915E-01     0.99766225E+00     0.34398884E-01     0.13571067E+00      89     0.67752108E-01
-0.22800001E+02    -0.97630942E+00     0.13692480E+00     0.15000000E+02    -0.21289622E-01     0.99764580E+00     0.34739006E-01     0.13495389E+00      89     0.67752108E-01
-0.22700001E+02    -0.97271836E+00     0.13594006E+00     0.15000000E+02    -0.22300290E-01     0.99760270E+00     0.35154674E-01     0.13396908E+00      89     0.67752108E-01
-0.22500000E+02    -0.96592236E+00     0.13363117E+00     0.15000000E+02    -0.24757462E-01     0.99747103E+00     0.35251390E-01     0.13164064E+00      90     0.60823578E-01
-0.22400002E+02    -0.96245456E+00     0.13312341E+00     0.15000000E+02    -0.25006188E-01     0.99750972E+00     0.35410024E-01     0.13113217E+00      90     0.60823578E-01
-0.22300001E+02    -0.95780766E+00     0.13243194E+00     0.15000000E+02    -0.25755433E-01     0.99747670E+00     0.35795763E-01     0.13044268E+00      90     0.60823578E-01
-0.22200001E+02    -0.95166212E+00     0.13170867E+00     0.15000000E+02    -0.26695775E-01     0.99740660E+00     0.35750866E-01     0.12971465E+00      90     0.60823578E-01
-0.22100000E+02    -0.94719964E+00     0.13101485E+00     0.15000000E+02    -0.27414978E-01     0.99737686E+00     0.36290828E-01     0.12902345E+00      90     0.60823578E-01
-0.22000000E+02    -0.94068629E+00     0.13027996E+00     0.15000000E+02    -0.28480344E-01     0.99727035E+00     0.36243543E-01     0.12828477E+00      90     0.60823578E-01
-0.21900002E+02    -0.93568510E+00     0.12959473E+00     0.15000000E+02    -0.29184841E-01     0.99723548E+00     0.36567219E-01     0.12759818E+00      90     0.60823578E-01
-0.21800001E+02    -0.93062705E+00     0.12885204E+00     0.15000000E+02    -0.29932203E-01     0.99719948E+00     0.36675647E-01     0.12684990E+00      90     0.60823578E-01
-0.21700001E+02    -0.92984498E+00     0.12722655E+00     0.15000000E+02    -0.31258192E-01     0.99714285E+00     0.36499564E-01     0.12520730E+00      90     0.60823578E-01
-0.21600000E+02    -0.92467594E+00     0.12664260E+00     0.15000000E+02    -0.31966694E-01     0.99710077E+00     0.36675088E-01     0.12461992E+00      90     0.60823578E-01
-0.21500002E+02    -0.91912723E+00     0.12587406E+00     0.15000000E+02    -0.32841977E-01     0.99702168E+00     0.36864731E-01     0.12384780E+00      90     0.60823578E-01
-0.21400000E+02    -0.91452372E+00     0.12522028E+00     0.15000000E+02    -0.33458963E-01     0.99699879E+00     0.37317812E-01     0.12319450E+00      90     0.60823578E-01
-0.21300001E+02    -0.90761775E+00     0.12436716E+00     0.15000000E+02    -0.34778759E-01     0.99680394E+00     0.37717160E-01     0.12234189E+00      91     0.54339148E-01
-0.21200001E+02    -0.90222275E+00     0.12374615E+00     0.15000000E+02    -0.35513327E-01     0.99673617E+00     0.37908938E-01     0.12172028E+00      91     0.54339148E-01
-0.21100002E+02    -0.89679492E+00     0.12305260E+00     0.15000000E+02    -0.36197282E-01     0.99668252E+00     0.37993923E-01     0.12102403E+00      91     0.54339148E-01
-0.21000000E+02    -0.89203596E+00     0.12232588E+00     0.15000000E+02    -0.36965471E-01     0.99660558E+00     0.38358625E-01     0.12029886E+00      91     0.54339148E-01
-0.20900000E+02    -0.88615483E+00     0.12161840E+00     0.15000000E+02    -0.37745740E-01     0.99649274E+00     0.38194470E-01     0.11958497E+00      91     0.54339148E-01
-0.20800001E+02    -0.88373435E+00     0.12042458E+00     0.15000000E+02    -0.38722441E-01     0.99639916E+00     0.38756851E-01     0.11839105E+00      91     0.54339148E-01
-0.20700003E+02    -0.88163286E+00     0.11919817E+00     0.15000000E+02    -0.39742779E-01     0.99629289E+00     0.38926464E-01     0.11715434E+00      91     0.54339148E-01
-0.20600000E+02    -0.87649775E+00     0.11848807E+00     0.15000000E+02    -0.40533967E-01     0.99614960E+00     0.39274644E-01     0.11644553E+00      91     0.54339148E-01
-0.20500000E+02    -0.87024403E+00     0.11779366E+00     0.15000000E+02    -0.41424196E-01     0.99586254E+00     0.39371584E-01     0.11574945E+00      91     0.54339148E-01
-0.20300001E+02    -0.85909259E+00     0.11642735E+00     0.15000000E+02    -0.42918138E-01     0.99486065E+00     0.39874870E-01     0.11438321E+00      91     0.54339148E-01
