  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T33                
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      3.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.14400001E+02    -0.33804208E+00     0.11103689E+00     0.30000000E+01    -0.47953498E-01     0.50000001E-01     0.50000001E-01     0.10479598E+00      96     0.16611833E-01
-0.14300001E+02    -0.33249733E+00     0.11044590E+00     0.30000000E+01    -0.48374970E-01     0.50000001E-01     0.50000001E-01     0.10419486E+00      97     0.14598641E-01
-0.14200001E+02    -0.32707149E+00     0.10978729E+00     0.30000000E+01    -0.48876662E-01     0.50000001E-01     0.50000001E-01     0.10352715E+00      97     0.14598641E-01
-0.14100001E+02    -0.32172912E+00     0.10908052E+00     0.30000000E+01    -0.49383648E-01     0.50000001E-01     0.50000001E-01     0.10280816E+00      97     0.14598641E-01
-0.14000001E+02    -0.31690267E+00     0.10833976E+00     0.30000000E+01    -0.49889971E-01     0.50000001E-01     0.50000001E-01     0.10205913E+00      97     0.14598641E-01
-0.13900002E+02    -0.31132779E+00     0.10774514E+00     0.30000000E+01    -0.50311424E-01     0.50000001E-01     0.50000001E-01     0.10145717E+00      97     0.14598641E-01
-0.13800001E+02    -0.30553788E+00     0.10717253E+00     0.30000000E+01    -0.50731160E-01     0.50000001E-01     0.50000001E-01     0.10087641E+00      97     0.14598641E-01
-0.13700001E+02    -0.29959694E+00     0.10657895E+00     0.30000000E+01    -0.51179249E-01     0.50000001E-01     0.50000001E-01     0.10027499E+00      98     0.12755311E-01
-0.13600001E+02    -0.29375625E+00     0.10601643E+00     0.30000000E+01    -0.51592860E-01     0.50000001E-01     0.50000001E-01     0.99704675E-01      98     0.12755311E-01
-0.13500001E+02    -0.28799766E+00     0.10546122E+00     0.30000000E+01    -0.52010287E-01     0.50000001E-01     0.50000001E-01     0.99142447E-01      98     0.12755311E-01
-0.13400001E+02    -0.28217486E+00     0.10484196E+00     0.30000000E+01    -0.52429181E-01     0.50000001E-01     0.50000001E-01     0.98514862E-01      98     0.12755311E-01
