  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T27                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      2.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.21000000E+02    -0.88718969E+00     0.14625268E+00     0.20000000E+01     0.59772991E-02     0.99985844E+00     0.50923865E-01     0.14340283E+00      91     0.54339148E-01
-0.20800001E+02    -0.88259053E+00     0.14457211E+00     0.20000000E+01     0.46149883E-02     0.99984026E+00     0.51766727E-01     0.14172500E+00      91     0.54339148E-01
-0.20700003E+02    -0.87822276E+00     0.14360678E+00     0.20000000E+01     0.35164093E-02     0.99979681E+00     0.51977068E-01     0.14075644E+00      91     0.54339148E-01
-0.20600000E+02    -0.87416357E+00     0.14275222E+00     0.20000000E+01     0.26864905E-02     0.99976879E+00     0.52288812E-01     0.13989717E+00      91     0.54339148E-01
-0.20500000E+02    -0.87111115E+00     0.14179510E+00     0.20000000E+01     0.18284527E-02     0.99974614E+00     0.52709907E-01     0.13894051E+00      91     0.54339148E-01
-0.20400002E+02    -0.86783427E+00     0.14081804E+00     0.20000000E+01     0.96389814E-03     0.99972165E+00     0.53103700E-01     0.13795933E+00      91     0.54339148E-01
-0.20300001E+02    -0.86423665E+00     0.13991380E+00     0.20000000E+01     0.12387871E-03     0.99969172E+00     0.53389851E-01     0.13704778E+00      92     0.48335075E-01
-0.20200001E+02    -0.85960317E+00     0.13913417E+00     0.20000000E+01    -0.70451875E-03     0.99965715E+00     0.53641479E-01     0.13626267E+00      92     0.48335075E-01
-0.20100000E+02    -0.85507506E+00     0.13837235E+00     0.20000000E+01    -0.14299056E-02     0.99962693E+00     0.53897083E-01     0.13549609E+00      92     0.48335075E-01
-0.20000002E+02    -0.85052705E+00     0.13762741E+00     0.20000000E+01    -0.21530055E-02     0.99959624E+00     0.54225117E-01     0.13474640E+00      92     0.48335075E-01
-0.19900000E+02    -0.84565067E+00     0.13692398E+00     0.20000000E+01    -0.28283144E-02     0.99956834E+00     0.54546986E-01     0.13403732E+00      92     0.48335075E-01
-0.19800001E+02    -0.84083200E+00     0.13618548E+00     0.20000000E+01    -0.35393881E-02     0.99953395E+00     0.54801431E-01     0.13329136E+00      92     0.48335075E-01
-0.19700001E+02    -0.83525872E+00     0.13539256E+00     0.20000000E+01    -0.44428362E-02     0.99948311E+00     0.55223715E-01     0.13248979E+00      92     0.48335075E-01
