  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T21                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     15.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.22300001E+02    -0.10566682E+01     0.89293703E-01     0.15000000E+02    -0.69162674E-01     0.72809708E+00     0.85788667E-02     0.86638317E-01      96     0.83475739E-01
-0.22200001E+02    -0.10628045E+01     0.86432815E-01     0.15000000E+02    -0.71575269E-01     0.72453105E+00     0.85797226E-02     0.83733775E-01      96     0.83475739E-01
-0.22100000E+02    -0.10675334E+01     0.84026232E-01     0.15000000E+02    -0.73597305E-01     0.72076017E+00     0.86391838E-02     0.81288159E-01      96     0.83475739E-01
-0.22000000E+02    -0.10687652E+01     0.82240462E-01     0.15000000E+02    -0.75074784E-01     0.71631414E+00     0.85895974E-02     0.79462945E-01      96     0.83475739E-01
-0.21900002E+02    -0.10740861E+01     0.79814583E-01     0.15000000E+02    -0.77071063E-01     0.71308261E+00     0.86554755E-02     0.77000134E-01      96     0.83475739E-01
-0.21800001E+02    -0.10759996E+01     0.78051373E-01     0.15000000E+02    -0.78477435E-01     0.70934904E+00     0.87158037E-02     0.75206727E-01      96     0.83475739E-01
-0.21700001E+02    -0.10792457E+01     0.76062299E-01     0.15000000E+02    -0.80063418E-01     0.70570171E+00     0.87518673E-02     0.73180422E-01      96     0.83475739E-01
-0.21600000E+02    -0.10795951E+01     0.74576885E-01     0.15000000E+02    -0.81232443E-01     0.70230961E+00     0.87553021E-02     0.71668878E-01      96     0.83475739E-01
-0.21500002E+02    -0.10824831E+01     0.72746001E-01     0.15000000E+02    -0.82674496E-01     0.69930363E+00     0.88071395E-02     0.69807380E-01      96     0.83475739E-01
-0.21400000E+02    -0.10825329E+01     0.71371570E-01     0.15000000E+02    -0.83730318E-01     0.69552654E+00     0.88180387E-02     0.68402156E-01      96     0.83475739E-01
-0.21300001E+02    -0.10848613E+01     0.69664858E-01     0.15000000E+02    -0.85030943E-01     0.69272727E+00     0.88471556E-02     0.66667572E-01      96     0.83475739E-01
-0.21200001E+02    -0.10839391E+01     0.68490073E-01     0.15000000E+02    -0.85897774E-01     0.68956977E+00     0.88724671E-02     0.65471619E-01      96     0.83475739E-01
-0.21100002E+02    -0.10867002E+01     0.66776171E-01     0.15000000E+02    -0.87207854E-01     0.68680865E+00     0.89145433E-02     0.63726880E-01      96     0.83475739E-01
-0.21000000E+02    -0.10853584E+01     0.65720364E-01     0.15000000E+02    -0.87983243E-01     0.68011636E+00     0.89428723E-02     0.62640510E-01      96     0.83475739E-01
-0.20900000E+02    -0.10851388E+01     0.64475320E-01     0.15000000E+02    -0.88888533E-01     0.67746615E+00     0.89592654E-02     0.61371889E-01      97     0.75851202E-01
-0.20800001E+02    -0.10859286E+01     0.63115075E-01     0.15000000E+02    -0.89874201E-01     0.67836642E+00     0.89823361E-02     0.59996020E-01      97     0.75851202E-01
-0.20700003E+02    -0.10848080E+01     0.62064525E-01     0.15000000E+02    -0.90613164E-01     0.67207718E+00     0.90469765E-02     0.58914982E-01      97     0.75851202E-01
-0.20600000E+02    -0.10854694E+01     0.60756940E-01     0.15000000E+02    -0.91556691E-01     0.66984379E+00     0.90858210E-02     0.57585463E-01      97     0.75851202E-01
-0.20500000E+02    -0.10848768E+01     0.59643894E-01     0.15000000E+02    -0.92335247E-01     0.66745692E+00     0.91213454E-02     0.56452107E-01      97     0.75851202E-01
-0.20400002E+02    -0.10826116E+01     0.58757424E-01     0.15000000E+02    -0.92934005E-01     0.66487956E+00     0.91380198E-02     0.55546284E-01      97     0.75851202E-01
-0.20300001E+02    -0.10819548E+01     0.57662643E-01     0.15000000E+02    -0.93697608E-01     0.66230381E+00     0.91678016E-02     0.54428354E-01      97     0.75851202E-01
