  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T33                
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      2.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.15200001E+02    -0.36511046E+00     0.11765478E+00     0.20000000E+01    -0.43396842E-01     0.50000001E-01     0.50000001E-01     0.11103856E+00      96     0.16611833E-01
-0.15100001E+02    -0.35978907E+00     0.11708219E+00     0.20000000E+01    -0.43864995E-01     0.50000001E-01     0.50000001E-01     0.11045896E+00      96     0.16611833E-01
-0.15000001E+02    -0.35406902E+00     0.11649283E+00     0.20000000E+01    -0.44338431E-01     0.50000001E-01     0.50000001E-01     0.10985884E+00      96     0.16611833E-01
-0.14900000E+02    -0.34871644E+00     0.11587295E+00     0.20000000E+01    -0.44815823E-01     0.50000001E-01     0.50000001E-01     0.10923114E+00      96     0.16611833E-01
-0.14800000E+02    -0.34273037E+00     0.11524603E+00     0.20000000E+01    -0.45382973E-01     0.50000001E-01     0.50000001E-01     0.10859166E+00      96     0.16611833E-01
-0.14700002E+02    -0.33798477E+00     0.11453021E+00     0.20000000E+01    -0.45872394E-01     0.50000001E-01     0.50000001E-01     0.10786761E+00      96     0.16611833E-01
-0.14600000E+02    -0.33280334E+00     0.11385729E+00     0.20000000E+01    -0.46360489E-01     0.50000001E-01     0.50000001E-01     0.10718387E+00      96     0.16611833E-01
-0.14500000E+02    -0.32768354E+00     0.11318029E+00     0.20000000E+01    -0.46883255E-01     0.50000001E-01     0.50000001E-01     0.10649915E+00      97     0.14598641E-01
-0.14400001E+02    -0.32184690E+00     0.11259156E+00     0.20000000E+01    -0.47366027E-01     0.50000001E-01     0.50000001E-01     0.10590187E+00      97     0.14598641E-01
-0.14300001E+02    -0.31614816E+00     0.11202638E+00     0.20000000E+01    -0.47778592E-01     0.50000001E-01     0.50000001E-01     0.10532653E+00      97     0.14598641E-01
-0.14200001E+02    -0.31038389E+00     0.11144017E+00     0.20000000E+01    -0.48257168E-01     0.50000001E-01     0.50000001E-01     0.10473204E+00      97     0.14598641E-01
-0.14100001E+02    -0.30428246E+00     0.11088061E+00     0.20000000E+01    -0.48713349E-01     0.50000001E-01     0.50000001E-01     0.10416134E+00      97     0.14598641E-01
-0.14000001E+02    -0.29880226E+00     0.11028387E+00     0.20000000E+01    -0.49173318E-01     0.50000001E-01     0.50000001E-01     0.10355863E+00      97     0.14598641E-01
-0.13900002E+02    -0.29328799E+00     0.10968519E+00     0.20000000E+01    -0.49602754E-01     0.50000001E-01     0.50000001E-01     0.10295233E+00      97     0.14598641E-01
-0.13800001E+02    -0.28773010E+00     0.10907605E+00     0.20000000E+01    -0.50048057E-01     0.50000001E-01     0.50000001E-01     0.10233337E+00      98     0.12755311E-01
-0.13700001E+02    -0.28212041E+00     0.10844622E+00     0.20000000E+01    -0.50525207E-01     0.50000001E-01     0.50000001E-01     0.10169437E+00      98     0.12755311E-01
-0.13600001E+02    -0.27678245E+00     0.10779787E+00     0.20000000E+01    -0.50978158E-01     0.50000001E-01     0.50000001E-01     0.10103620E+00      98     0.12755311E-01
-0.13500001E+02    -0.27186316E+00     0.10706177E+00     0.20000000E+01    -0.51456973E-01     0.50000001E-01     0.50000001E-01     0.10029016E+00      98     0.12755311E-01
-0.13400001E+02    -0.26619673E+00     0.10646312E+00     0.20000000E+01    -0.51890779E-01     0.50000001E-01     0.50000001E-01     0.99681996E-01      98     0.12755311E-01
-0.13300000E+02    -0.26042676E+00     0.10583467E+00     0.20000000E+01    -0.52338138E-01     0.50000001E-01     0.50000001E-01     0.99046163E-01      98     0.12755311E-01
-0.13200001E+02    -0.25455189E+00     0.10526576E+00     0.20000000E+01    -0.52741516E-01     0.50000001E-01     0.50000001E-01     0.98468274E-01      98     0.12755311E-01
-0.13100000E+02    -0.24889986E+00     0.10469272E+00     0.20000000E+01    -0.53142078E-01     0.50000001E-01     0.50000001E-01     0.97888574E-01      99     0.11069483E-01
-0.13000001E+02    -0.24300174E+00     0.10412246E+00     0.20000000E+01    -0.53570282E-01     0.50000001E-01     0.50000001E-01     0.97310230E-01      99     0.11069483E-01
-0.12900001E+02    -0.23721556E+00     0.10354965E+00     0.20000000E+01    -0.53979851E-01     0.50000001E-01     0.50000001E-01     0.96729174E-01      99     0.11069483E-01
-0.12800001E+02    -0.23162676E+00     0.10294486E+00     0.20000000E+01    -0.54390337E-01     0.50000001E-01     0.50000001E-01     0.96116655E-01      99     0.11069483E-01
-0.12700001E+02    -0.22596990E+00     0.10232666E+00     0.20000000E+01    -0.54820016E-01     0.50000001E-01     0.50000001E-01     0.95490098E-01      99     0.11069483E-01
-0.12600001E+02    -0.22054623E+00     0.10174470E+00     0.20000000E+01    -0.55219803E-01     0.50000001E-01     0.50000001E-01     0.94899900E-01      99     0.11069483E-01
-0.12500001E+02    -0.21493848E+00     0.10108829E+00     0.20000000E+01    -0.55674423E-01     0.50000001E-01     0.50000001E-01     0.94232336E-01     100     0.95301569E-02
-0.12400002E+02    -0.20979556E+00     0.10040554E+00     0.20000000E+01    -0.56100097E-01     0.50000001E-01     0.50000001E-01     0.93541279E-01     100     0.95301569E-02
-0.12300001E+02    -0.20418102E+00     0.99773787E-01     0.20000000E+01    -0.56486543E-01     0.50000001E-01     0.50000001E-01     0.92900753E-01     100     0.95301569E-02
-0.12200001E+02    -0.19809814E+00     0.99229448E-01     0.20000000E+01    -0.56888059E-01     0.50000001E-01     0.50000001E-01     0.92348345E-01     100     0.95301569E-02
-0.12100001E+02    -0.19250448E+00     0.98649733E-01     0.20000000E+01    -0.57256807E-01     0.50000001E-01     0.50000001E-01     0.91762878E-01     100     0.95301569E-02
-0.12000000E+02    -0.18663083E+00     0.98090507E-01     0.20000000E+01    -0.57627678E-01     0.50000001E-01     0.50000001E-01     0.91196179E-01     100     0.95301569E-02
-0.11900001E+02    -0.18088678E+00     0.97507857E-01     0.20000000E+01    -0.58009882E-01     0.50000001E-01     0.50000001E-01     0.90606563E-01     100     0.95301569E-02
-0.11800000E+02    -0.17500077E+00     0.96943974E-01     0.20000000E+01    -0.58382381E-01     0.50000001E-01     0.50000001E-01     0.90034924E-01     101     0.81278561E-02
-0.11700001E+02    -0.16928175E+00     0.96359052E-01     0.20000000E+01    -0.58747876E-01     0.50000001E-01     0.50000001E-01     0.89442402E-01     101     0.81278561E-02
-0.11600000E+02    -0.16364680E+00     0.95758632E-01     0.20000000E+01    -0.59136484E-01     0.50000001E-01     0.50000001E-01     0.88834256E-01     101     0.81278561E-02
-0.11500001E+02    -0.15823382E+00     0.95100611E-01     0.20000000E+01    -0.59528098E-01     0.50000001E-01     0.50000001E-01     0.88168092E-01     101     0.81278561E-02
-0.11400001E+02    -0.15291105E+00     0.94419830E-01     0.20000000E+01    -0.59910327E-01     0.50000001E-01     0.50000001E-01     0.87477736E-01     101     0.81278561E-02
-0.11300001E+02    -0.14734101E+00     0.93801543E-01     0.20000000E+01    -0.60316585E-01     0.50000001E-01     0.50000001E-01     0.86850762E-01     101     0.81278561E-02
-0.11200001E+02    -0.14155291E+00     0.93233325E-01     0.20000000E+01    -0.60657781E-01     0.50000001E-01     0.50000001E-01     0.86275376E-01     102     0.68541314E-02
-0.11100001E+02    -0.13573486E+00     0.92674084E-01     0.20000000E+01    -0.61002064E-01     0.50000001E-01     0.50000001E-01     0.85709870E-01     102     0.68541314E-02
-0.11000001E+02    -0.12994489E+00     0.92113480E-01     0.20000000E+01    -0.61332908E-01     0.50000001E-01     0.50000001E-01     0.85143052E-01     102     0.68541314E-02
-0.10900001E+02    -0.12386368E+00     0.91557436E-01     0.20000000E+01    -0.61697569E-01     0.50000001E-01     0.50000001E-01     0.84579840E-01     102     0.68541314E-02
-0.10800001E+02    -0.11801090E+00     0.90993509E-01     0.20000000E+01    -0.62035669E-01     0.50000001E-01     0.50000001E-01     0.84009148E-01     102     0.68541314E-02
-0.10700001E+02    -0.11230558E+00     0.90411857E-01     0.20000000E+01    -0.62368471E-01     0.50000001E-01     0.50000001E-01     0.83421096E-01     102     0.68541314E-02
-0.10600001E+02    -0.10654254E+00     0.89840814E-01     0.20000000E+01    -0.62701188E-01     0.50000001E-01     0.50000001E-01     0.82843244E-01     103     0.57018539E-02
-0.10500001E+02    -0.10092285E+00     0.89228466E-01     0.20000000E+01    -0.63036390E-01     0.50000001E-01     0.50000001E-01     0.82222201E-01     103     0.57018539E-02
-0.10400002E+02    -0.95562920E-01     0.88573389E-01     0.20000000E+01    -0.63413240E-01     0.50000001E-01     0.50000001E-01     0.81559770E-01     103     0.57018539E-02
-0.10300000E+02    -0.90284534E-01     0.87910704E-01     0.20000000E+01    -0.63769832E-01     0.50000001E-01     0.50000001E-01     0.80888554E-01     103     0.57018539E-02
-0.10200001E+02    -0.84502712E-01     0.87330103E-01     0.20000000E+01    -0.64089291E-01     0.50000001E-01     0.50000001E-01     0.80300607E-01     103     0.57018539E-02
-0.10100000E+02    -0.78622714E-01     0.86777508E-01     0.20000000E+01    -0.64406693E-01     0.50000001E-01     0.50000001E-01     0.79742022E-01     103     0.57018539E-02
-0.10000001E+02    -0.72718747E-01     0.86222492E-01     0.20000000E+01    -0.64726122E-01     0.50000001E-01     0.50000001E-01     0.79181135E-01     104     0.46647848E-02
-0.99000006E+01    -0.66738397E-01     0.85675612E-01     0.20000000E+01    -0.65041371E-01     0.50000001E-01     0.50000001E-01     0.78627564E-01     104     0.46647848E-02
-0.98000011E+01    -0.60926266E-01     0.85133545E-01     0.20000000E+01    -0.65320767E-01     0.50000001E-01     0.50000001E-01     0.78080073E-01     104     0.46647848E-02
-0.97000008E+01    -0.54997288E-01     0.84571131E-01     0.20000000E+01    -0.65640934E-01     0.50000001E-01     0.50000001E-01     0.77511258E-01     104     0.46647848E-02
-0.96000013E+01    -0.49184598E-01     0.83999462E-01     0.20000000E+01    -0.65947309E-01     0.50000001E-01     0.50000001E-01     0.76932825E-01     104     0.46647848E-02
-0.95000010E+01    -0.43472085E-01     0.83408572E-01     0.20000000E+01    -0.66258527E-01     0.50000001E-01     0.50000001E-01     0.76334432E-01     104     0.46647848E-02
-0.94000006E+01    -0.38026590E-01     0.82794182E-01     0.20000000E+01    -0.66587090E-01     0.50000001E-01     0.50000001E-01     0.75713493E-01     105     0.37378250E-02
-0.93000011E+01    -0.32807972E-01     0.82131170E-01     0.20000000E+01    -0.66906996E-01     0.50000001E-01     0.50000001E-01     0.75042091E-01     105     0.37378250E-02
-0.91999998E+01    -0.27217612E-01     0.81523210E-01     0.20000000E+01    -0.67196049E-01     0.50000001E-01     0.50000001E-01     0.74427083E-01     105     0.37378250E-02
-0.91000013E+01    -0.21319332E-01     0.80996908E-01     0.20000000E+01    -0.67486390E-01     0.50000001E-01     0.50000001E-01     0.73895641E-01     105     0.37378250E-02
-0.90000000E+01    -0.15300036E-01     0.80460481E-01     0.20000000E+01    -0.67760669E-01     0.50000001E-01     0.50000001E-01     0.73353156E-01     105     0.37378250E-02
-0.89000015E+01    -0.93318438E-02     0.79913944E-01     0.20000000E+01    -0.68052001E-01     0.50000001E-01     0.50000001E-01     0.72800919E-01     105     0.37378250E-02
-0.88000002E+01    -0.34941447E-02     0.79375044E-01     0.20000000E+01    -0.68314001E-01     0.50000001E-01     0.50000001E-01     0.72256744E-01     106     0.29167181E-02
-0.87000017E+01     0.24375822E-02     0.78831799E-01     0.20000000E+01    -0.68600141E-01     0.50000001E-01     0.50000001E-01     0.71707807E-01     106     0.29167181E-02
-0.86000004E+01     0.83404463E-02     0.78280024E-01     0.20000000E+01    -0.68872228E-01     0.50000001E-01     0.50000001E-01     0.71149305E-01     106     0.29167181E-02
-0.85000019E+01     0.13861136E-01     0.77694096E-01     0.20000000E+01    -0.69141679E-01     0.50000001E-01     0.50000001E-01     0.70558012E-01     106     0.29167181E-02
-0.84000006E+01     0.19320542E-01     0.77057816E-01     0.20000000E+01    -0.69427654E-01     0.50000001E-01     0.50000001E-01     0.69914930E-01     106     0.29167181E-02
-0.83000011E+01     0.24552619E-01     0.76404735E-01     0.20000000E+01    -0.69717057E-01     0.50000001E-01     0.50000001E-01     0.69253847E-01     106     0.29167181E-02
-0.82000008E+01     0.30204082E-01     0.75836271E-01     0.20000000E+01    -0.69981113E-01     0.50000001E-01     0.50000001E-01     0.68679236E-01     107     0.21980663E-02
-0.81000013E+01     0.36073413E-01     0.75293504E-01     0.20000000E+01    -0.70233703E-01     0.50000001E-01     0.50000001E-01     0.68131410E-01     107     0.21980663E-02
-0.80000010E+01     0.42096049E-01     0.74768856E-01     0.20000000E+01    -0.70490234E-01     0.50000001E-01     0.50000001E-01     0.67601427E-01     107     0.21980663E-02
-0.79000001E+01     0.47979861E-01     0.74242949E-01     0.20000000E+01    -0.70727721E-01     0.50000001E-01     0.50000001E-01     0.67070812E-01     107     0.21980663E-02
-0.78000011E+01     0.53967353E-01     0.73713280E-01     0.20000000E+01    -0.70977621E-01     0.50000001E-01     0.50000001E-01     0.66535711E-01     107     0.21980663E-02
-0.77000003E+01     0.59804037E-01     0.73176101E-01     0.20000000E+01    -0.71206935E-01     0.50000001E-01     0.50000001E-01     0.65993167E-01     107     0.21980663E-02
-0.76000009E+01     0.65654859E-01     0.72632045E-01     0.20000000E+01    -0.71462527E-01     0.50000001E-01     0.50000001E-01     0.65443538E-01     108     0.15796433E-02
-0.75000005E+01     0.71152031E-01     0.72048180E-01     0.20000000E+01    -0.71708836E-01     0.50000001E-01     0.50000001E-01     0.64854071E-01     108     0.15796433E-02
-0.74000010E+01     0.76415628E-01     0.71430981E-01     0.20000000E+01    -0.71958832E-01     0.50000001E-01     0.50000001E-01     0.64230263E-01     108     0.15796433E-02
-0.73000002E+01     0.81705220E-01     0.70803650E-01     0.20000000E+01    -0.72215542E-01     0.50000001E-01     0.50000001E-01     0.63595757E-01     108     0.15796433E-02
-0.72000012E+01     0.87532341E-01     0.70267454E-01     0.20000000E+01    -0.72451882E-01     0.50000001E-01     0.50000001E-01     0.63054495E-01     108     0.15796433E-02
-0.71000004E+01     0.93414567E-01     0.69749646E-01     0.20000000E+01    -0.72657347E-01     0.50000001E-01     0.50000001E-01     0.62531963E-01     108     0.15796433E-02
-0.70000014E+01     0.99374004E-01     0.69235273E-01     0.20000000E+01    -0.72876342E-01     0.50000001E-01     0.50000001E-01     0.62012833E-01     109     0.10605047E-02
-0.69000006E+01     0.10529770E+00     0.68720706E-01     0.20000000E+01    -0.73090494E-01     0.50000001E-01     0.50000001E-01     0.61493497E-01     109     0.10605047E-02
-0.68000016E+01     0.11113283E+00     0.68192214E-01     0.20000000E+01    -0.73301293E-01     0.50000001E-01     0.50000001E-01     0.60960509E-01     109     0.10605047E-02
-0.67000008E+01     0.11690012E+00     0.67657173E-01     0.20000000E+01    -0.73507458E-01     0.50000001E-01     0.50000001E-01     0.60420427E-01     109     0.10605047E-02
-0.66000018E+01     0.12251519E+00     0.67097858E-01     0.20000000E+01    -0.73729306E-01     0.50000001E-01     0.50000001E-01     0.59856027E-01     109     0.10605047E-02
-0.65000010E+01     0.12779899E+00     0.66521645E-01     0.20000000E+01    -0.73940210E-01     0.50000001E-01     0.50000001E-01     0.59273720E-01     109     0.10605047E-02
-0.64000001E+01     0.13288699E+00     0.65886363E-01     0.20000000E+01    -0.74173070E-01     0.50000001E-01     0.50000001E-01     0.58631461E-01     109     0.10605047E-02
-0.63000011E+01     0.13853556E+00     0.65322898E-01     0.20000000E+01    -0.74372657E-01     0.50000001E-01     0.50000001E-01     0.58063049E-01     110     0.64034248E-03
-0.62000003E+01     0.14443697E+00     0.64831890E-01     0.20000000E+01    -0.74561685E-01     0.50000001E-01     0.50000001E-01     0.57567399E-01     110     0.64034248E-03
-0.61000009E+01     0.15032336E+00     0.64328440E-01     0.20000000E+01    -0.74747369E-01     0.50000001E-01     0.50000001E-01     0.57059593E-01     110     0.64034248E-03
-0.60000000E+01     0.15616497E+00     0.63822627E-01     0.20000000E+01    -0.74929252E-01     0.50000001E-01     0.50000001E-01     0.56549799E-01     110     0.64034248E-03
-0.59000010E+01     0.16195568E+00     0.63312039E-01     0.20000000E+01    -0.75105645E-01     0.50000001E-01     0.50000001E-01     0.56034923E-01     110     0.64034248E-03
-0.58000002E+01     0.16767012E+00     0.62790126E-01     0.20000000E+01    -0.75283863E-01     0.50000001E-01     0.50000001E-01     0.55508338E-01     111     0.32030090E-03
-0.57000012E+01     0.17316152E+00     0.62241990E-01     0.20000000E+01    -0.75464629E-01     0.50000001E-01     0.50000001E-01     0.54955367E-01     111     0.32030090E-03
-0.56000004E+01     0.17831163E+00     0.61645463E-01     0.20000000E+01    -0.75652003E-01     0.50000001E-01     0.50000001E-01     0.54352976E-01     111     0.32030090E-03
-0.55000014E+01     0.18331246E+00     0.61033532E-01     0.20000000E+01    -0.75844854E-01     0.50000001E-01     0.50000001E-01     0.53734519E-01     111     0.32030090E-03
-0.54000006E+01     0.18896838E+00     0.60524676E-01     0.20000000E+01    -0.76011904E-01     0.50000001E-01     0.50000001E-01     0.53221039E-01     111     0.32030090E-03
