  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T30                
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     15.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.23700001E+02    -0.94242048E+00     0.15955831E+00     0.15000000E+02     0.47727469E-02     0.49731684E+00     0.36304090E-01     0.15608290E+00      87     0.64913616E-01
-0.23600000E+02    -0.93897021E+00     0.15885471E+00     0.15000000E+02     0.38931372E-02     0.48737931E+00     0.37149396E-01     0.15536065E+00      87     0.64913616E-01
-0.23500000E+02    -0.93309039E+00     0.15833876E+00     0.15000000E+02     0.32138152E-02     0.48774764E+00     0.36662649E-01     0.15483494E+00      87     0.64913616E-01
-0.23400002E+02    -0.92973560E+00     0.15765086E+00     0.15000000E+02     0.24463870E-02     0.47942790E+00     0.37413497E-01     0.15412915E+00      88     0.58372140E-01
-0.23300001E+02    -0.92262483E+00     0.15718932E+00     0.15000000E+02     0.17454537E-02     0.47753978E+00     0.36439780E-01     0.15364902E+00      88     0.58372140E-01
-0.23200001E+02    -0.92102003E+00     0.15639223E+00     0.15000000E+02     0.93205768E-03     0.47714460E+00     0.38089000E-01     0.15286279E+00      88     0.58372140E-01
-0.23100000E+02    -0.91584146E+00     0.15571147E+00     0.15000000E+02     0.88795088E-04     0.47371811E+00     0.37860416E-01     0.15216626E+00      88     0.58372140E-01
-0.23000002E+02    -0.91344965E+00     0.15497556E+00     0.15000000E+02    -0.62836031E-03     0.47412023E+00     0.38877647E-01     0.15143372E+00      88     0.58372140E-01
-0.22700001E+02    -0.90352100E+00     0.15211470E+00     0.15000000E+02    -0.34356397E-02     0.47068757E+00     0.39195810E-01     0.14853963E+00      88     0.58372140E-01
-0.22600002E+02    -0.89825106E+00     0.15157311E+00     0.15000000E+02    -0.40698703E-02     0.47636977E+00     0.38971025E-01     0.14800607E+00      88     0.58372140E-01
-0.22500000E+02    -0.89359206E+00     0.15087453E+00     0.15000000E+02    -0.48449952E-02     0.46867883E+00     0.39468102E-01     0.14728782E+00      88     0.58372140E-01
-0.22400002E+02    -0.88666880E+00     0.15041396E+00     0.15000000E+02    -0.54256776E-02     0.46641928E+00     0.37882108E-01     0.14680459E+00      88     0.58372140E-01
-0.22300001E+02    -0.88214457E+00     0.14980137E+00     0.15000000E+02    -0.60964506E-02     0.46711114E+00     0.38155500E-01     0.14619069E+00      88     0.58372140E-01
