  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W3-270                      
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     16.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000002E+02    -0.10456612E+01     0.12375490E+00     0.16000000E+02     0.20906562E-01     0.82247221E+00     0.31753361E-01     0.12104753E+00      90     0.52318491E-01
-0.19000002E+02    -0.10204735E+01     0.11266496E+00     0.16000000E+02     0.13122791E-01     0.73718768E+00     0.34225881E-01     0.10964841E+00      91     0.47386728E-01
-0.18000000E+02    -0.99667668E+00     0.10166832E+00     0.16000000E+02     0.62444992E-02     0.70504469E+00     0.37160534E-01     0.98504066E-01      91     0.47386728E-01
-0.17000002E+02    -0.97326833E+00     0.90843886E-01     0.16000000E+02     0.20525517E-03     0.67632735E+00     0.40947087E-01     0.87546192E-01      92     0.42691726E-01
-0.16500000E+02    -0.94580448E+00     0.87267809E-01     0.16000000E+02    -0.37404830E-02     0.65951282E+00     0.44009630E-01     0.83932258E-01      93     0.38241334E-01
-0.16000002E+02    -0.93669695E+00     0.81671990E-01     0.16000000E+02    -0.59814635E-02     0.64570171E+00     0.46283737E-01     0.78269206E-01      93     0.38241334E-01
-0.15500001E+02    -0.92618454E+00     0.76392159E-01     0.16000000E+02    -0.80533680E-02     0.63551408E+00     0.49344130E-01     0.72935119E-01      93     0.38241334E-01
-0.15000001E+02    -0.91505802E+00     0.71318306E-01     0.16000000E+02    -0.10012947E-01     0.62494791E+00     0.52280404E-01     0.67810580E-01      94     0.34045596E-01
-0.14500000E+02    -0.90400606E+00     0.66353418E-01     0.16000000E+02    -0.11867738E-01     0.61103058E+00     0.56452665E-01     0.62792227E-01      94     0.34045596E-01
-0.14000001E+02    -0.89512330E+00     0.61297551E-01     0.16000000E+02    -0.13657025E-01     0.60047638E+00     0.62297504E-01     0.57699963E-01      95     0.30115513E-01
-0.13500001E+02    -0.88814610E+00     0.56068860E-01     0.16000000E+02    -0.15428391E-01     0.58637762E+00     0.68384774E-01     0.52418578E-01      95     0.30115513E-01
-0.13000001E+02    -0.88172436E+00     0.51234897E-01     0.16000000E+02    -0.16792893E-01     0.57157075E+00     0.78874618E-01     0.47567055E-01      95     0.30115513E-01
-0.12500001E+02    -0.87790853E+00     0.46293821E-01     0.16000000E+02    -0.17996002E-01     0.56419414E+00     0.90506934E-01     0.42628326E-01      96     0.26461139E-01
-0.12000000E+02    -0.88229072E+00     0.40873006E-01     0.16000000E+02    -0.19067142E-01     0.55084479E+00     0.10663877E+00     0.37208509E-01      96     0.26461139E-01
-0.11500001E+02    -0.89297980E+00     0.35235081E-01     0.16000000E+02    -0.19889040E-01     0.54014432E+00     0.12623952E+00     0.31596333E-01      96     0.26461139E-01
-0.11000001E+02    -0.90408933E+00     0.29993352E-01     0.16000000E+02    -0.20318832E-01     0.52976370E+00     0.14406203E+00     0.26368031E-01      97     0.23089861E-01
-0.10500001E+02    -0.91520506E+00     0.25181381E-01     0.16000000E+02    -0.20437049E-01     0.51707131E+00     0.16033249E+00     0.21554185E-01      97     0.23089861E-01
-0.10000001E+02    -0.94836271E+00     0.19630019E-01     0.16000000E+02    -0.19712150E-01     0.50860709E+00     0.17724183E+00     0.15991028E-01      97     0.23089861E-01
-0.95000010E+01    -0.95230818E+00     0.15152596E-01     0.16000000E+02    -0.22436298E-01     0.49710265E+00     0.18697704E+00     0.11447893E-01      97     0.23089861E-01
-0.90000000E+01    -0.87680155E+00     0.11258386E-01     0.16000000E+02    -0.37367240E-01     0.48235440E+00     0.21066451E+00     0.75627053E-02      98     0.20004582E-01
-0.85000019E+01    -0.78277838E+00     0.88239750E-02     0.16000000E+02    -0.51296003E-01     0.46456143E+00     0.23156758E+00     0.51090987E-02      99     0.17202709E-01
-0.80000010E+01    -0.68977612E+00     0.71207886E-02     0.16000000E+02    -0.62782593E-01     0.45224836E+00     0.25010985E+00     0.33810283E-02     100     0.14676332E-01
-0.75000005E+01    -0.61329794E+00     0.64472742E-02     0.16000000E+02    -0.68402067E-01     0.44375229E+00     0.25980875E+00     0.26792446E-02     101     0.12412891E-01
-0.70000014E+01    -0.54100829E+00     0.60114348E-02     0.16000000E+02    -0.72581790E-01     0.43116653E+00     0.27624944E+00     0.22584260E-02     102     0.10396812E-01
-0.65000010E+01    -0.47207388E+00     0.57604653E-02     0.16000000E+02    -0.75643659E-01     0.42189616E+00     0.28713360E+00     0.20097611E-02     103     0.86107450E-02
