  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W1-152                      
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     12.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000002E+02    -0.15867265E+01     0.43007519E-01     0.12000000E+02    -0.51734213E-01     0.81790060E+00     0.46711275E-02     0.40227804E-01     100     0.88207811E-01
-0.19500000E+02    -0.16268326E+01     0.33486415E-01     0.12000000E+02    -0.56051083E-01     0.79214019E+00     0.47245859E-02     0.30416878E-01     100     0.88207811E-01
-0.19000002E+02    -0.16342741E+01     0.28293436E-01     0.12000000E+02    -0.55628527E-01     0.76991361E+00     0.47613634E-02     0.25026791E-01     100     0.88207811E-01
-0.18500002E+02    -0.16309500E+01     0.24648538E-01     0.12000000E+02    -0.53422730E-01     0.74870825E+00     0.48483475E-02     0.21212371E-01     100     0.88207811E-01
-0.18000000E+02    -0.16183004E+01     0.22243885E-01     0.12000000E+02    -0.50025001E-01     0.73046577E+00     0.49719512E-02     0.18675674E-01     100     0.88207811E-01
-0.17500000E+02    -0.15903441E+01     0.20682380E-01     0.12000000E+02    -0.47193095E-01     0.71659082E+00     0.50693313E-02     0.17016290E-01     101     0.80508366E-01
-0.17000002E+02    -0.15512706E+01     0.19398658E-01     0.12000000E+02    -0.45699846E-01     0.70210892E+00     0.51699635E-02     0.15643453E-01     101     0.80508366E-01
-0.16500000E+02    -0.15080512E+01     0.18306524E-01     0.12000000E+02    -0.44553403E-01     0.68902689E+00     0.52601066E-02     0.14475037E-01     102     0.72999552E-01
-0.16000002E+02    -0.14619421E+01     0.17357949E-01     0.12000000E+02    -0.43660175E-01     0.67692989E+00     0.53177625E-02     0.13460496E-01     102     0.72999552E-01
-0.15500001E+02    -0.14136723E+01     0.16520757E-01     0.12000000E+02    -0.42961661E-01     0.66683859E+00     0.53527020E-02     0.12569144E-01     103     0.65698698E-01
-0.15000001E+02    -0.13638290E+01     0.15764927E-01     0.12000000E+02    -0.42418595E-01     0.65590644E+00     0.53711939E-02     0.11765682E-01     103     0.65698698E-01
-0.14000001E+02    -0.12639681E+01     0.13930220E-01     0.12000000E+02    -0.41389637E-01     0.63676101E+00     0.57933601E-02     0.97658671E-02     104     0.58628060E-01
-0.13500001E+02    -0.12122811E+01     0.13091574E-01     0.12000000E+02    -0.41043848E-01     0.62712103E+00     0.61353426E-02     0.88587962E-02     105     0.51817045E-01
-0.13000001E+02    -0.11591660E+01     0.12378015E-01     0.12000000E+02    -0.40842962E-01     0.61774814E+00     0.64010918E-02     0.80957916E-02     105     0.51817045E-01
-0.12500001E+02    -0.11049403E+01     0.11759894E-01     0.12000000E+02    -0.40753502E-01     0.60974222E+00     0.66421758E-02     0.74365474E-02     105     0.51817045E-01
-0.12000000E+02    -0.10497690E+01     0.11229698E-01     0.12000000E+02    -0.40767290E-01     0.60082632E+00     0.68689785E-02     0.68646106E-02     106     0.45305714E-01
-0.11500001E+02    -0.99379021E+00     0.10776914E-01     0.12000000E+02    -0.40871367E-01     0.59310991E+00     0.70194476E-02     0.63761738E-02     106     0.45305714E-01
-0.10500001E+02    -0.88097858E+00     0.98508662E-02     0.12000000E+02    -0.41202612E-01     0.57680410E+00     0.76765050E-02     0.53741238E-02     107     0.39146107E-01
-0.10000001E+02    -0.82410896E+00     0.93828198E-02     0.12000000E+02    -0.41430157E-01     0.56966758E+00     0.81958333E-02     0.48779259E-02     108     0.33400845E-01
-0.95000010E+01    -0.76662666E+00     0.89940568E-02     0.12000000E+02    -0.41748196E-01     0.56162125E+00     0.86141974E-02     0.44637849E-02     108     0.33400845E-01
-0.90000000E+01    -0.70859367E+00     0.86755343E-02     0.12000000E+02    -0.42136785E-01     0.55465364E+00     0.89502186E-02     0.41198684E-02     109     0.28135514E-01
-0.85000019E+01    -0.65013379E+00     0.84157363E-02     0.12000000E+02    -0.42589568E-01     0.54725766E+00     0.90671182E-02     0.38446146E-02     109     0.28135514E-01
