  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W3-301                      
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     18.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000002E+02    -0.96172082E+00     0.13477620E+00     0.18000000E+02     0.23321988E-01     0.50000001E-01     0.36674064E-01     0.13058183E+00      86     0.46835184E-01
-0.19000002E+02    -0.93570656E+00     0.12408509E+00     0.18000000E+02     0.15119292E-01     0.50000001E-01     0.40223602E-01     0.11979564E+00      87     0.42655937E-01
-0.18000000E+02    -0.91543096E+00     0.11269191E+00     0.18000000E+02     0.73463190E-02     0.50000001E-01     0.47139250E-01     0.10833116E+00      88     0.38724273E-01
-0.17000002E+02    -0.88531172E+00     0.10251535E+00     0.18000000E+02     0.80698857E-03     0.50000001E-01     0.50000001E-01     0.98054238E-01      89     0.35037611E-01
-0.16500000E+02    -0.82868797E+00     0.10306354E+00     0.18000000E+02    -0.41181808E-02     0.50000001E-01     0.50000001E-01     0.98624311E-01      89     0.35037611E-01
-0.15500001E+02    -0.82372135E+00     0.89661732E-01     0.18000000E+02    -0.69695585E-02     0.50000001E-01     0.50000001E-01     0.85043758E-01      90     0.31591073E-01
-0.15000001E+02    -0.78755015E+00     0.87098129E-01     0.18000000E+02    -0.10824253E-01     0.50000001E-01     0.50000001E-01     0.82462229E-01      91     0.28378025E-01
-0.14500000E+02    -0.77216059E+00     0.82157515E-01     0.18000000E+02    -0.12891456E-01     0.50000001E-01     0.50000001E-01     0.77459499E-01      91     0.28378025E-01
-0.14000001E+02    -0.75561500E+00     0.77431507E-01     0.18000000E+02    -0.14855373E-01     0.50000001E-01     0.50000001E-01     0.72673544E-01      92     0.25390362E-01
-0.13500001E+02    -0.73204994E+00     0.73782153E-01     0.18000000E+02    -0.16426658E-01     0.50000001E-01     0.50000001E-01     0.68979099E-01      93     0.22619039E-01
-0.13000001E+02    -0.71362489E+00     0.69444403E-01     0.18000000E+02    -0.18205022E-01     0.50000001E-01     0.50000001E-01     0.64585835E-01      93     0.22619039E-01
-0.12500001E+02    -0.69466454E+00     0.65248147E-01     0.18000000E+02    -0.19924903E-01     0.50000001E-01     0.50000001E-01     0.60335267E-01      94     0.20054530E-01
-0.12000000E+02    -0.67501509E+00     0.61207771E-01     0.18000000E+02    -0.21549413E-01     0.50000001E-01     0.50000001E-01     0.56242507E-01      94     0.20054530E-01
-0.11500001E+02    -0.65458500E+00     0.57339534E-01     0.18000000E+02    -0.23090146E-01     0.50000001E-01     0.50000001E-01     0.52323636E-01      95     0.17687026E-01
-0.11000001E+02    -0.63353819E+00     0.53609487E-01     0.18000000E+02    -0.24536313E-01     0.50000001E-01     0.50000001E-01     0.48544765E-01      95     0.17687026E-01
-0.10500001E+02    -0.61183935E+00     0.50055869E-01     0.18000000E+02    -0.25874788E-01     0.50000001E-01     0.50000001E-01     0.44944201E-01      96     0.15506859E-01
-0.10000001E+02    -0.58948648E+00     0.46629868E-01     0.18000000E+02    -0.27125556E-01     0.50000001E-01     0.50000001E-01     0.41472532E-01      97     0.13504614E-01
-0.95000010E+01    -0.56668270E+00     0.43367755E-01     0.18000000E+02    -0.28273633E-01     0.50000001E-01     0.50000001E-01     0.38166210E-01      97     0.13504614E-01
-0.90000000E+01    -0.54351783E+00     0.40259063E-01     0.18000000E+02    -0.29304946E-01     0.50000001E-01     0.50000001E-01     0.35015207E-01      98     0.11671360E-01
-0.85000019E+01    -0.51985061E+00     0.37299957E-01     0.18000000E+02    -0.30230936E-01     0.50000001E-01     0.50000001E-01     0.32015018E-01      98     0.11671360E-01
-0.80000010E+01    -0.49618307E+00     0.34488697E-01     0.18000000E+02    -0.31020202E-01     0.50000001E-01     0.50000001E-01     0.29163843E-01      99     0.99987453E-02
-0.75000005E+01    -0.47233775E+00     0.31813990E-01     0.18000000E+02    -0.31696338E-01     0.50000001E-01     0.50000001E-01     0.26450396E-01     100     0.84790522E-02
-0.70000014E+01    -0.44863325E+00     0.29287051E-01     0.18000000E+02    -0.32220036E-01     0.50000001E-01     0.50000001E-01     0.23885537E-01     100     0.84790522E-02
-0.65000010E+01    -0.42609471E+00     0.26870402E-01     0.18000000E+02    -0.32507412E-01     0.50000001E-01     0.50000001E-01     0.21432254E-01     101     0.71051382E-02
-0.60000000E+01    -0.40563777E+00     0.24557330E-01     0.18000000E+02    -0.32475334E-01     0.50000001E-01     0.50000001E-01     0.19083096E-01     102     0.58704740E-02
-0.55000014E+01    -0.39659062E+00     0.21862192E-01     0.18000000E+02    -0.31770147E-01     0.50000001E-01     0.50000001E-01     0.16342489E-01     102     0.58704740E-02
-0.50000010E+01    -0.41217875E+00     0.19113954E-01     0.18000000E+02    -0.27500322E-01     0.50000001E-01     0.50000001E-01     0.13545787E-01     103     0.47691129E-02
-0.45000000E+01    -0.36456344E+00     0.17328728E-01     0.18000000E+02    -0.31927355E-01     0.50000001E-01     0.50000001E-01     0.11717001E-01     103     0.47691129E-02
-0.40000014E+01    -0.29935664E+00     0.16061870E-01     0.18000000E+02    -0.37908409E-01     0.50000001E-01     0.50000001E-01     0.10416169E-01     104     0.37956282E-02
-0.35000007E+01    -0.22680251E+00     0.15083330E-01     0.18000000E+02    -0.44363543E-01     0.50000001E-01     0.50000001E-01     0.94076619E-02     106     0.22121731E-02
-0.30000000E+01    -0.15053220E+00     0.14308602E-01     0.18000000E+02    -0.50938886E-01     0.50000001E-01     0.50000001E-01     0.86061992E-02     107     0.15930079E-02
-0.25000012E+01    -0.71180940E-01     0.13612910E-01     0.18000000E+02    -0.57906907E-01     0.50000001E-01     0.50000001E-01     0.78822039E-02     108     0.10827552E-02
-0.20000007E+01     0.96348580E-02     0.13024823E-01     0.18000000E+02    -0.64848885E-01     0.50000001E-01     0.50000001E-01     0.72662458E-02     109     0.67722413E-03
-0.15000000E+01     0.90872981E-01     0.12537861E-01     0.18000000E+02    -0.71604721E-01     0.50000001E-01     0.50000001E-01     0.67517236E-02     110     0.37198263E-03
-0.10000012E+01     0.17226249E+00     0.12124947E-01     0.18000000E+02    -0.78173637E-01     0.50000001E-01     0.50000001E-01     0.63113151E-02     112     0.36998830E-04
-0.50000060E+00     0.25303188E+00     0.11784004E-01     0.18000000E+02    -0.84432624E-01     0.50000001E-01     0.50000001E-01     0.59416126E-02     113     0.24916429E-06
 0.00000000E+00     0.33261299E+00     0.11508754E-01     0.18000000E+02    -0.90257607E-01     0.50000001E-01     0.50000001E-01     0.56366548E-02     114     0.53866570E-04
 0.49999887E+00     0.41156942E+00     0.11279766E-01     0.18000000E+02    -0.95833696E-01     0.50000001E-01     0.50000001E-01     0.53747911E-02     116     0.46580771E-03
 0.99999946E+00     0.48486808E+00     0.11208800E-01     0.18000000E+02    -0.99807717E-01     0.50000001E-01     0.50000001E-01     0.52858102E-02     117     0.82804298E-03
 0.14999983E+01     0.55516952E+00     0.11215105E-01     0.18000000E+02    -0.10296214E+00     0.50000001E-01     0.50000001E-01     0.52815732E-02     118     0.12957630E-02
 0.19999989E+01     0.62450045E+00     0.11252143E-01     0.18000000E+02    -0.10584647E+00     0.50000001E-01     0.50000001E-01     0.53108032E-02     120     0.25626202E-02
 0.24999995E+01     0.69296736E+00     0.11316395E-01     0.18000000E+02    -0.10851242E+00     0.50000001E-01     0.50000001E-01     0.53681792E-02     121     0.33708839E-02
 0.29999983E+01     0.76064974E+00     0.11403766E-01     0.18000000E+02    -0.11098648E+00     0.50000001E-01     0.50000001E-01     0.54498217E-02     122     0.43038107E-02
 0.34999990E+01     0.82762939E+00     0.11513436E-01     0.18000000E+02    -0.11328926E+00     0.50000001E-01     0.50000001E-01     0.55551324E-02     123     0.53689694E-02
 0.39999995E+01     0.89395452E+00     0.11643769E-01     0.18000000E+02    -0.11543910E+00     0.50000001E-01     0.50000001E-01     0.56825695E-02     124     0.65750354E-02
 0.44999986E+01     0.95950347E+00     0.11794732E-01     0.18000000E+02    -0.11741944E+00     0.50000001E-01     0.50000001E-01     0.58313627E-02     125     0.79320492E-02
 0.49999990E+01     0.10244584E+01     0.11966075E-01     0.18000000E+02    -0.11926404E+00     0.50000001E-01     0.50000001E-01     0.60018501E-02     126     0.94510410E-02
 0.54999995E+01     0.10886860E+01     0.12158463E-01     0.18000000E+02    -0.12095848E+00     0.50000001E-01     0.50000001E-01     0.61944299E-02     127     0.11144277E-01
